code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
KR5210AP8259,신한해피라이프연금증권전환형자투자신탁 1[채권](종류C1),1070.38,20080625,일반채권,국내채권형,123,5,낮은 위험,신한자산운용
KR5210285320,신한베스트크레딧단기증권자투자신탁[채권](종류C),1102.67,20011218,일반채권,국내채권형,381,5,낮은 위험,신한자산운용
KR5301AM0283,미래에셋변액보험어드밴티지증권투자신탁 1(채권)종류C-i,1027.75,20131128,일반채권,국내채권형,961,5,낮은 위험,미래에셋자산운용
KR5301AD6547,미래에셋솔로몬중장기국공채증권자투자신탁 1(채권)종류C-I,1024.47,20160628,일반채권,국내채권형,44,5,낮은 위험,미래에셋자산운용
KR5301AL4351,미래에셋개인연금단기증권전환형자투자신탁 1(채권),1030.90,20131024,일반채권,국내채권형,381,5,낮은 위험,미래에셋자산운용
K55214DK1060,유진챔피언착한ESG증권자투자신탁(채권)ClassC-R,1069.80,20210916,일반채권,국내채권형,0,5,낮은 위험,유진자산운용
K55214BC6533,유진챔피언단기채증권자투자신탁(채권) ClassS,1091.37,20160509,초단기채권,국내채권형,64,6,매우 낮은 위험,유진자산운용
KR5101AQ4457,한국투자골드플랜연금증권전환형자투자신탁 1(채권)(C),1014.99,20010131,일반채권,국내채권형,455,5,낮은 위험,한국투자신탁운용
K55223DJ9644,KB스타ESG우량중단기채증권모투자신탁(채권),1048.45,20210827,일반채권,국내채권형,"1,055",5,낮은 위험,케이비자산운용
KR5104AQ5469,브이아이ESG굿초이스증권자투자신탁 1[채권]S,1093.39,20140422,일반채권,국내채권형,0,5,낮은 위험,브이아이자산운용
K55368DP4394,하이ALL바른ESG단기채증권투자신탁(채권)Ce,1110.48,20211229,일반채권,국내채권형,1,5,낮은 위험,하이자산운용
K55210DD5288,신한지속가능경영ESG중장기채권증권자투자신탁[채권](종류C-e),1067.02,20220818,일반채권,국내채권형,3,5,낮은 위험,신한자산운용
K55107B49494,우리하이플러스채권증권자투자신탁 1(채권)ClassA-e,1045.19,20150622,일반채권,국내채권형,746,5,낮은 위험,우리자산운용
K55206BN8973,키움더드림단기채증권투자신탁[채권]C,1037.92,20171215,초단기채권,국내채권형,"2,805",5,낮은 위험,키움투자자산운용
K55373CM4532,현대트러스트단기채증권자투자신탁 1[채권]종류C-P2e,1029.55,20190520,초단기채권,국내채권형,40,5,낮은 위험,현대자산운용
K55216BS7622,DB정통크레딧증권자투자신탁[채권]종류A-E,1052.90,20171213,일반채권,국내채권형,1,5,낮은 위험,디비자산운용
KR5206AA0044,키움ESG중장기우량채증권자투자신탁 1[채권],1018.51,20120416,일반채권,국내채권형,78,5,낮은 위험,키움투자자산운용
KR5212536084,파인만연금우량채증권모투자신탁(채권),1026.25,20060102,일반채권,국내채권형,36,5,낮은 위험,파인만자산운용
KR5105533743,삼성퇴직연금인덱스12M증권자투자신탁 1[채권],1038.60,20051230,일반채권,국내채권형,159,5,낮은 위험,삼성자산운용
K55105DL0089,삼성단기플러스증권투자신탁[채권][운용],1051.61,20210806,일반채권,국내채권형,"1,729",5,낮은 위험,삼성자산운용
K55239DH2668,현대인베스트먼트단기증권모투자신탁(채권),1009.04,20210323,일반채권,국내채권형,748,6,매우 낮은 위험,현대인베스트먼트자산운용
K55232BO8863,NH-Amundi 단기국공채증권자투자신탁[채권]ClassCG,1027.64,20170811,초단기채권,국내채권형,0,6,매우 낮은 위험,엔에이치아문디자산운용
K55306CZ2509,다올ESG1등단기채권증권자투자신탁[채권]종류CF,1037.57,20191213,초단기채권,국내채권형,612,5,낮은 위험,다올자산운용
K55234BW7293,IBK그랑프리장기채증권자투자신탁[채권]종류C-R,1028.20,20060125,일반채권,국내채권형,111,5,낮은 위험,아이비케이자산운용
KR5301AD6554,미래에셋코리아중기증권자투자신탁 1(채권)종류C-I,1065.30,20160129,일반채권,국내채권형,"1,995",5,낮은 위험,미래에셋자산운용
K55216BE5085,DB다같이장기채권증권투자신탁[채권]운용,1016.66,20160629,일반채권,국내채권형,639,4,보통 위험,디비자산운용
K55309BY1419,골든브릿지으뜸단기증권투자신탁 1[채권],965.36,20171020,일반채권,국내채권형,2,5,낮은 위험,골든브릿지자산운용
K55223BG7247,KB연금국내채권증권전환형자투자신탁(채권) C-E,1010.45,20160831,일반채권,국내채권형,7,5,낮은 위험,케이비자산운용
K55105CL1898,삼성코리아단기채권증권자투자신탁 1[채권]Ce,1007.27,20190315,일반채권,국내채권형,6,5,낮은 위험,삼성자산운용
K55234DB1208,IBK단기국공채플러스증권자투자신탁[채권],1053.13,20201012,초단기채권,국내채권형,13,6,매우 낮은 위험,아이비케이자산운용
K55203B50788,대신343우량채권증권투자신탁[채권](운용),1045.54,20150713,일반채권,국내채권형,217,5,낮은 위험,대신자산운용
K55303CK1436,마이다스우량채권증권자투자신탁 1(채권)C-P1,1062.61,20190822,일반채권,국내채권형,240,5,낮은 위험,마이다스에셋자산운용
K55210DI3791,신한지속가능경영ESG단기채권증권모투자신탁 1[채권],1014.97,20210429,일반채권,국내채권형,112,5,낮은 위험,신한자산운용
K55105BU1245,삼성코리아초단기우량채권증권자투자신탁 1[채권]_Cpe(퇴직연금),1019.97,20191030,초단기채권,국내채권형,4,6,매우 낮은 위험,삼성자산운용
K55210DD5353,신한지속가능경영ESG중장기채권증권자투자신탁[채권](종류C-w),1016.42,20210129,일반채권,국내채권형,40,5,낮은 위험,신한자산운용
K55239BB1338,현대인베스트먼트단기증권자투자신탁 1(채권)S-P,1006.42,20180515,초단기채권,국내채권형,0,6,매우 낮은 위험,현대인베스트먼트자산운용
KR5213AG0577,한화재형장기증권자투자신탁(채권),995.22,20130306,일반채권,국내채권형,0,5,낮은 위험,한화자산운용
K55310DZ1272,코레이트초단기금리혼합자산투자신탁_Ce,1024.21,20230104,초단기채권,국내채권형,"1,639",5,낮은 위험,코레이트자산운용
K55224E73350,흥국HK종합채권(AA-이상)액티브증권상장지수투자신탁[채권],104454.80,20231127,일반채권,국내채권형,"1,060",5,낮은 위험,흥국자산운용
KR5214AX8057,유진챔피언단기채증권자투자신탁(채권) Class C-F,1074.74,20161216,초단기채권,국내채권형,749,6,매우 낮은 위험,유진자산운용
K55214CD4742,유진챔피언중단기채증권자투자신탁(채권)ClassC-E,1091.59,20180822,일반채권,국내채권형,325,5,낮은 위험,유진자산운용
K55101D21633,한국투자e단기채ESG증권투자신탁(채권)(S-R),1014.16,20200313,초단기채권,국내채권형,1,5,낮은 위험,한국투자신탁운용
K55210D13324,신한베스트크레딧단기증권자투자신탁[채권](종류C-pe),1054.88,20200313,일반채권,국내채권형,49,5,낮은 위험,신한자산운용
KR5301577254,미래에셋개인연금증권전환형투자신탁 1(채권),963.77,20060621,일반채권,국내채권형,164,4,보통 위험,미래에셋자산운용
K55214CD4809,유진챔피언중단기채증권자투자신탁(채권)ClassC-Pe,1074.59,20181106,일반채권,국내채권형,78,5,낮은 위험,유진자산운용
K55101CU3608,한국투자중기우량채증권자투자신탁(채권)(C-Re),1044.38,20200514,일반채권,국내채권형,2,5,낮은 위험,한국투자신탁운용
K55223DJ9776,KB스타ESG우량중단기채증권자투자신탁(채권)C-Pe,1049.38,20211005,일반채권,국내채권형,1,5,낮은 위험,케이비자산운용
KR5223AQ1639,KB연금국내채권증권전환형자투자신탁(채권) S-P 클래스,1047.98,20140423,일반채권,국내채권형,1,5,낮은 위험,케이비자산운용
K55210BO8943,신한상대가치장기우량증권모투자신탁[채권],1036.60,20170424,일반채권,국내채권형,523,5,낮은 위험,신한자산운용
KR5103570788,한화코리아밸류채권증권자투자신탁 2(채권)종류B,1027.47,20060522,일반채권,국내채권형,2,5,낮은 위험,한화자산운용
K55216BF4442,DB다같이장기채권증권투자신탁[채권]C&#47;C-F,1012.35,20160629,일반채권,국내채권형,626,4,보통 위험,디비자산운용
KR5301AW6502,미래에셋코리아중기증권자투자신탁 1(채권)종류S,1065.85,20141119,일반채권,국내채권형,1,5,낮은 위험,미래에셋자산운용
K55239C66844,현대인베스트먼트단기증권자투자신탁 1(채권)P1-e,1006.43,20220527,초단기채권,국내채권형,0,6,매우 낮은 위험,현대인베스트먼트자산운용
K55105BD9017,삼성코리아초단기우량채권증권자투자신탁 1[채권]Cp(퇴직연금),1010.09,20200227,초단기채권,국내채권형,0,6,매우 낮은 위험,삼성자산운용
KR5231525688,디더블유에스코리아채권투자신탁 1-1ClassI,43.01,20051122,일반채권,국내채권형,0,2,높은 위험,디더블유에스자산운용
K55306BU2778,다올전단채증권투자신탁[채권]종류Ae,1020.33,20171120,초단기채권,국내채권형,0,5,낮은 위험,다올자산운용
K55101CC0358,한국투자중기우량채증권자투자신탁(채권)(A),1044.14,20200313,일반채권,국내채권형,0,5,낮은 위험,한국투자신탁운용
K55234BB7215,IBK단기국공채증권자투자신탁[채권]종류C-P,1048.98,20160516,초단기채권,국내채권형,3,6,매우 낮은 위험,아이비케이자산운용
K55223DJ9727,KB스타ESG우량중단기채증권자투자신탁(채권)C-F,1047.55,20210827,일반채권,국내채권형,843,5,낮은 위험,케이비자산운용
K55102C56621,하나중기증권자투자신탁[채권]ClassC,813.38,20180329,일반채권,국내채권형,0,5,낮은 위험,하나자산운용
K55102BO9017,하나파워e단기채증권자투자신탁[채권]ClassC-PE,1043.67,20170906,초단기채권,국내채권형,36,6,매우 낮은 위험,하나자산운용
KR5213A72136,한화코리아토탈본드증권자투자신탁(채권),1013.70,20111201,일반채권,국내채권형,0,5,낮은 위험,한화자산운용
K55223DJ9792,KB스타ESG우량중단기채증권자투자신탁(채권)C-퇴직e,1046.68,20210902,일반채권,국내채권형,14,5,낮은 위험,케이비자산운용
KR5102300054,개인연금채권혼합투자신탁모신탁S- 1,2450.04,20000701,일반채권,국내채권형,237,4,보통 위험,하나자산운용
K55368DP4469,하이ALL바른ESG단기채증권투자신탁(채권)C-P2e,1081.15,20211229,일반채권,국내채권형,0,5,낮은 위험,하이자산운용
K55105BD8951,삼성코리아초단기우량채권증권자투자신탁 1[채권]A,1029.64,20181220,초단기채권,국내채권형,3,6,매우 낮은 위험,삼성자산운용
KR5103314146,한화연금증권전환형투자신탁(채권),1011.41,20010201,일반채권,국내채권형,110,5,낮은 위험,한화자산운용
K55216BT5096,DB정통크레딧증권자투자신탁[채권]종류C-P2,1051.26,20190208,일반채권,국내채권형,0,5,낮은 위험,디비자산운용
K55107BU0252,우리하이플러스채권증권자투자신탁 1(채권)ClassC-P1e,1021.06,20170911,일반채권,국내채권형,126,5,낮은 위험,우리자산운용
KR5105314904,삼성클래식연금증권전환형투자신탁 1[채권],1013.67,20010207,일반채권,국내채권형,333,5,낮은 위험,삼성자산운용
K55105DL2846,삼성단기플러스증권투자신탁[채권]_C-V,1051.14,20210806,일반채권,국내채권형,"1,727",5,낮은 위험,삼성자산운용
K55226DQ3264,HDC단기채증권투자신탁(채권)(운용),1022.66,20220120,초단기채권,국내채권형,891,5,낮은 위험,에이치디씨자산운용
K55210DD5239,신한지속가능경영ESG중장기채권증권자투자신탁[채권](종류),1020.05,20210129,일반채권,국내채권형,96,5,낮은 위험,신한자산운용
K55102E37825,하나1Q단기금융채액티브증권상장지수투자신탁[채권],103833.09,20230802,초단기채권,국내채권형,"1,851",5,낮은 위험,하나자산운용
K55301BV3143,미래에셋라이프사이클7090연금증권전환형자투자신탁 1(채권)종류C-e,1014.07,20170911,일반채권,국내채권형,34,5,낮은 위험,미래에셋자산운용
K55373CM4557,현대트러스트단기채증권자투자신탁 1[채권]종류S,1052.68,20190524,초단기채권,국내채권형,1,5,낮은 위험,현대자산운용
K55107CS6393,우리하이플러스채권증권자투자신탁3(USD)[채권],14735.42,20190718,일반채권,국내채권형,22,5,낮은 위험,우리자산운용
K55102CD7211,하나개인연금파워e단기채증권전환형자투자신탁[채권],1050.68,20181002,일반채권,국내채권형,79,6,매우 낮은 위험,하나자산운용
K55214BC6558,유진챔피언단기채증권자투자신탁(채권) ClassS-P,1085.58,20160509,초단기채권,국내채권형,35,6,매우 낮은 위험,유진자산운용
KR5232AN2761,NH-Amundi우량채권형증권자투자신탁[채권],1028.80,20140227,일반채권,국내채권형,44,5,낮은 위험,엔에이치아문디자산운용
K55213DZ2997,한화ARIRANG종합채권(AA-이상)액티브증권상장지수투자신탁(채권),108272.93,20230106,일반채권,국내채권형,"3,044",5,낮은 위험,한화자산운용
K55373CP5262,현대트러스트단기채증권모투자신탁 [채권],1007.58,20190429,일반채권,국내채권형,119,6,매우 낮은 위험,현대자산운용
KR5107631149,우리하이플러스채권증권자투자신탁 1(채권)ClassI,1049.93,20061215,일반채권,국내채권형,100,5,낮은 위험,우리자산운용
K55107BB8985,우리하이플러스채권증권자투자신탁 1(채권)ClassC-W,1050.87,20160414,일반채권,국내채권형,89,5,낮은 위험,우리자산운용
K55368DP4451,하이ALL바른ESG단기채증권투자신탁(채권)C-P2,1080.48,20211231,일반채권,국내채권형,0,5,낮은 위험,하이자산운용
K55102BL2924,하나파워e단기채증권자투자신탁[채권]ClassA-E,1043.73,20170207,초단기채권,국내채권형,64,6,매우 낮은 위험,하나자산운용
K55214DK0997,유진챔피언착한ESG증권자투자신탁(채권)ClassC-E,1055.76,20210611,일반채권,국내채권형,21,5,낮은 위험,유진자산운용
K55306BC4727,다올전단채증권투자신탁[채권]종류CI2,1020.32,20160523,초단기채권,국내채권형,41,5,낮은 위험,다올자산운용
K55101BT7272,한국투자e단기채ESG증권투자신탁(채권)(C-Re),1014.06,20170831,초단기채권,국내채권형,412,5,낮은 위험,한국투자신탁운용
K55216BS7663,DB정통크레딧증권자투자신탁[채권]종류C-F,1053.38,20170719,일반채권,국내채권형,370,5,낮은 위험,디비자산운용
K55301BX4297,미래에셋솔로몬초단기국공채증권자투자신탁2(채권)종류A,1041.61,20171117,초단기채권,국내채권형,0,4,보통 위험,미래에셋자산운용
K55301CG2739,미래에셋솔로몬중장기국공채증권자투자신탁 1(채권)종류C-P2e,1023.81,20181212,일반채권,국내채권형,650,5,낮은 위험,미래에셋자산운용
K55104BU4240,브이아이스마일연금증권전환형자투자신탁 1[채권]S-P2,1060.75,20200422,일반채권,국내채권형,0,5,낮은 위험,브이아이자산운용
KR5224AF4114,흥국멀티플레이증권자투자신탁 4[채권]C,1059.59,20080626,일반채권,국내채권형,185,5,낮은 위험,흥국자산운용
KR5105AZ0336,삼성단기채권증권모투자신탁[채권],1007.75,20150407,일반채권,국내채권형,675,5,낮은 위험,삼성자산운용
KR5301723858,미래에셋퇴직연금단기증권모투자신탁(채권),1025.64,20070809,일반채권,국내채권형,471,5,낮은 위험,미래에셋자산운용
K55310BZ6984,코레이트셀렉트단기채증권투자신탁[채권]C-G,1025.68,20190422,일반채권,국내채권형,1,6,매우 낮은 위험,코레이트자산운용
KR5210AW6106,신한베스트크레딧단기증권자투자신탁[채권](종류C-p),1062.69,20141125,일반채권,국내채권형,9,5,낮은 위험,신한자산운용
K55205CO6984,미래에셋단기채증권자투자신탁[채권]종류C-P,1055.81,20190926,초단기채권,국내채권형,1,5,낮은 위험,미래에셋자산운용
K55203B50697,대신343우량채권증권투자신탁[채권](ClassC),1041.99,20150812,일반채권,국내채권형,0,5,낮은 위험,대신자산운용
K55203E51954,대신국고10년분할매매목표전환형증권투자신탁 1[채권-재간접형]종류C-Pe,1076.80,20230825,일반채권,국내채권형,1,5,낮은 위험,대신자산운용
K55234CJ5517,IBK그랑프리중단기증권자투자신탁[채권]종류C,1041.79,20190125,일반채권,국내채권형,9,5,낮은 위험,아이비케이자산운용
K55105BD7276,삼성코리아초단기우량채권증권자투자신탁 1[채권]_Ci,1018.02,20160520,초단기채권,국내채권형,756,6,매우 낮은 위험,삼성자산운용
KR5368163410,하이개인연금증권전환형자투자신탁 1(채권),1045.04,20091006,일반채권,국내채권형,6,5,낮은 위험,하이자산운용
KR5101AQ4440,한국투자골드플랜연금증권전환형자투자신탁 1(채권)(S-P),1016.01,20140422,일반채권,국내채권형,1,5,낮은 위험,한국투자신탁운용
K55206BN9005,키움더드림단기채증권투자신탁[채권]C-F,1039.20,20171213,초단기채권,국내채권형,"1,012",5,낮은 위험,키움투자자산운용
K55107BB0404,우리단기채권증권투자신탁(채권)ClassA-e,1031.96,20160421,초단기채권,국내채권형,711,6,매우 낮은 위험,우리자산운용
K55107BB0222,우리단기채권증권투자신탁(채권)ClassC-e,1031.31,20160419,초단기채권,국내채권형,"3,096",6,매우 낮은 위험,우리자산운용
K55303CV5962,마이다스우량채권증권자투자신탁 1(채권)A2,1058.77,20200826,일반채권,국내채권형,0,5,낮은 위험,마이다스에셋자산운용
K55306CZ0305,다올ESG1등단기채권증권자투자신탁[채권],1038.19,20191213,초단기채권,국내채권형,694,5,낮은 위험,다올자산운용
K55223EB7942,KB상생투게더증권투자신탁2(채권-사모투자재간접형)C,999.99,20240613,일반채권,국내채권형,49,5,낮은 위험,케이비자산운용
K55107B16022,우리하이플러스채권증권자투자신탁 1(채권)ClassS-P,1047.72,20150414,일반채권,국내채권형,6,5,낮은 위험,우리자산운용
K55214B30035,유진챔피언단기채증권자투자신탁(채권)ClassC-P1,1069.01,20160818,초단기채권,국내채권형,470,6,매우 낮은 위험,유진자산운용
K55223BY3640,KB스타단기채증권자투자신탁(채권)S,1017.67,20190226,초단기채권,국내채권형,0,6,매우 낮은 위험,케이비자산운용
K55365E79804,KCGI초단기우량채증권투자신탁[채권]종류CI,1016.77,20240112,초단기채권,국내채권형,"1,000",5,낮은 위험,케이씨지아이자산운용
K55234CJ5590,IBK그랑프리중단기증권자투자신탁[채권]종류C-Pe,1046.93,20190213,일반채권,국내채권형,0,5,낮은 위험,아이비케이자산운용
K55101BA9741,한국투자e단기채ESG증권투자신탁(채권)(S-P),1021.98,20160308,초단기채권,국내채권형,8,5,낮은 위험,한국투자신탁운용
K55232BW8368,NH-Amundi퇴직연금중기채형증권자투자신탁 1[채권]ClassC-P2e,1030.03,20190108,일반채권,국내채권형,6,6,매우 낮은 위험,엔에이치아문디자산운용
K55213DC1459,한화ESG히어로증권자투자신탁(채권)C-e,1117.65,20201102,일반채권,국내채권형,0,5,낮은 위험,한화자산운용
K55216DW2708,DB다같이장기채권증권투자신탁[채권]C-P2E,1017.48,20221114,일반채권,국내채권형,12,4,보통 위험,디비자산운용
K55306B99307,다올전단채증권투자신탁[채권](운),1020.69,20160113,초단기채권,국내채권형,142,5,낮은 위험,다올자산운용
K55203E51962,대신국고10년분할매매목표전환형증권투자신탁 1[채권-재간접형]종류C-R,1076.36,20230825,일반채권,국내채권형,1,5,낮은 위험,대신자산운용
K55205CO7024,미래에셋단기채증권자투자신탁[채권]종류Crp,1056.59,20061108,초단기채권,국내채권형,20,5,낮은 위험,미래에셋자산운용
K55240BI3029,BNK튼튼중기증권자투자신탁 1(채권)ClassC,1009.78,20240422,일반채권,국내채권형,0,5,낮은 위험,비엔케이자산운용
K55214CY0042,유진챔피언단기채증권자투자신탁(채권)ClassS-R,1058.71,20200130,초단기채권,국내채권형,21,6,매우 낮은 위험,유진자산운용
KR5101AR6204,한국투자엄브렐러증권전환형투자신탁 1(채권혼합)(S),1041.68,20141111,초단기채권,국내채권형,8,6,매우 낮은 위험,한국투자신탁운용
KR5301A94968,미래에셋퇴직플랜단기증권자투자신탁 1(채권)CLASS-C,1025.88,20060102,일반채권,국내채권형,15,6,매우 낮은 위험,미래에셋자산운용
KR5223AQ1621,KB연금국내채권증권전환형자투자신탁(채권) C,1037.54,20100709,일반채권,국내채권형,299,5,낮은 위험,케이비자산운용
K55210CV4470,신한베스트크레딧단기증권자투자신탁[채권](종류A1),1052.63,20200227,일반채권,국내채권형,675,5,낮은 위험,신한자산운용
KR5107314241,우리파워연금증권전환형투자신탁 1(채권),1011.87,20010201,일반채권,국내채권형,46,5,낮은 위험,우리자산운용
KR5301536268,미래에셋퇴직플랜장기증권모투자신탁(채권),994.40,20060102,일반채권,국내채권형,"3,189",4,보통 위험,미래에셋자산운용
KR5224AF4122,흥국멀티플레이증권자투자신탁 4[채권]C-w,1061.85,20141016,일반채권,국내채권형,3,5,낮은 위험,흥국자산운용
KR5105695229,삼성강국코리아단기증권모투자신탁[채권],1016.63,20070529,일반채권,국내채권형,132,5,낮은 위험,삼성자산운용
K55206CN4518,키움ESG중장기우량채증권자투자신탁 1[채권]C-W,1032.55,20190417,일반채권,국내채권형,0,5,낮은 위험,키움투자자산운용
K55232BV7635,NH-Amundi퇴직연금6090증권자투자신탁 1[채권]C-P2,1026.47,20060202,일반채권,국내채권형,3,5,낮은 위험,엔에이치아문디자산운용
K55301D28451,미래에셋지속가능ESG채권증권자투자신탁(채권)종류C-e,1018.10,20201026,일반채권,국내채권형,0,5,낮은 위험,미래에셋자산운용
KR5101314064,한국투자골드플랜연금증권전환형자투자신탁 1(채권),1017.03,20010131,일반채권,국내채권형,499,5,낮은 위험,한국투자신탁운용
K55310BZ6992,코레이트셀렉트단기채증권투자신탁[채권]C-F,1037.21,20171213,일반채권,국내채권형,"2,583",6,매우 낮은 위험,코레이트자산운용
K55232BU5119,NH-Amundi 단기국공채증권자투자신탁[채권]ClassC-P2e(퇴직연금),1032.61,20190927,초단기채권,국내채권형,6,6,매우 낮은 위험,엔에이치아문디자산운용
KR5104AG2112,브이아이굿초이스재형저축증권자투자신탁[채권],1041.34,20130306,일반채권,국내채권형,0,5,낮은 위험,브이아이자산운용
KR5301AA4834,미래에셋TIGER단기통안채증권상장지수투자신탁(채권),107203.40,20120515,초단기채권,국내채권형,"6,897",6,매우 낮은 위험,미래에셋자산운용
K55310BZ7024,코레이트셀렉트단기채증권투자신탁[채권]C-P2,1025.78,20180629,일반채권,국내채권형,330,6,매우 낮은 위험,코레이트자산운용
KR5105448157,삼성밸류라이프플랜안정증권전환형자투자신탁 1[채권],1043.54,20040621,일반채권,국내채권형,1,5,낮은 위험,삼성자산운용
K55101BL2982,한국투자엄브렐러증권전환형투자신탁 1(채권혼합)(C-F),1032.12,20190515,초단기채권,국내채권형,22,6,매우 낮은 위험,한국투자신탁운용
K55301BX4305,미래에셋솔로몬초단기국공채증권자투자신탁2(채권)종류A-e,1027.03,20171023,초단기채권,국내채권형,1,4,보통 위험,미래에셋자산운용
KR5210AM6363,신한베스트크레딧단기증권자투자신탁[채권](종류C-w),1081.47,20160414,일반채권,국내채권형,108,5,낮은 위험,신한자산운용
KR5219473596,신한상대가치장기우량증권자투자신탁 2[채권],1034.71,20050124,일반채권,국내채권형,9,5,낮은 위험,신한자산운용
KR5214AX7539,유진챔피언단기채증권자투자신탁(채권),1075.08,20141204,초단기채권,국내채권형,"15,572",6,매우 낮은 위험,유진자산운용
KR5107487799,우리하이플러스채권증권자투자신탁 1(채권)ClassA,1052.73,20050427,일반채권,국내채권형,"5,113",5,낮은 위험,우리자산운용
KR5101791204,한국투자엄브렐러증권전환형투자신탁 1(채권혼합)(A-e),1029.05,20080201,초단기채권,국내채권형,0,6,매우 낮은 위험,한국투자신탁운용
K55234CJ5491,IBK그랑프리중단기증권자투자신탁[채권],1030.08,20190125,일반채권,국내채권형,36,5,낮은 위험,아이비케이자산운용
K55102DR2926,하나크레딧플러스증권자투자신탁[채권]ClassA-E,1008.91,20231031,일반채권,국내채권형,35,5,낮은 위험,하나자산운용
KR5105119022,삼성우량증권자투자신탁 1[채권],1058.85,20000327,일반채권,국내채권형,4,5,낮은 위험,삼성자산운용
KR5210AS8488,신한상대가치장기우량증권자투자신탁 1[채권](종류C-e),1093.36,20160129,일반채권,국내채권형,1,5,낮은 위험,신한자산운용
K55223BY3574,KB스타단기채증권자투자신탁(채권)A-E,1028.51,20180118,초단기채권,국내채권형,15,6,매우 낮은 위험,케이비자산운용
K55107BU0245,우리하이플러스채권증권자투자신탁 1(채권)ClassC-Pe,1023.67,20170817,일반채권,국내채권형,"1,133",5,낮은 위험,우리자산운용
KR5368151027,하이퇴직연금증권자투자신탁 1(채권),1043.03,20140107,일반채권,국내채권형,1,5,낮은 위험,하이자산운용
K55214E69060,유진챔피언중기채증권투자신탁(채권),1028.42,20231031,일반채권,국내채권형,107,5,낮은 위험,유진자산운용
K55101E37454,한국투자퇴직연금증권자투자신탁 1(채권)(C-I),1016.48,20230620,일반채권,국내채권형,133,5,낮은 위험,한국투자신탁운용
K55306B99463,다올전단채증권투자신탁[채권]종류CW,1020.55,20160205,초단기채권,국내채권형,0,5,낮은 위험,다올자산운용
K55223C46550,KB연금단기채증권전환형자투자신탁(채권)C-E,1010.71,20181220,초단기채권,국내채권형,1,5,낮은 위험,케이비자산운용
KR5223533583,KB퇴직연금증권자투자신탁(채권)(운용),1033.81,20060102,일반채권,국내채권형,550,5,낮은 위험,케이비자산운용
KR5102AG2213,하나파워중장기채권증권자투자신탁[채권],1009.48,20130307,일반채권,국내채권형,0,5,낮은 위험,하나자산운용
K55368DP4386,하이ALL바른ESG단기채증권투자신탁(채권)C,1105.91,20211229,일반채권,국내채권형,0,5,낮은 위험,하이자산운용
K55105BC9117,삼성코리아중기채권증권자투자신탁 1[채권]S,1107.94,20170731,일반채권,국내채권형,2,5,낮은 위험,삼성자산운용
K55224BB5153,흥국멀티플레이증권자투자신탁 4[채권]A,1060.62,20160408,일반채권,국내채권형,17,5,낮은 위험,흥국자산운용
K55210D13340,신한베스트크레딧단기증권자투자신탁[채권](종류C-re),1040.74,20200309,일반채권,국내채권형,305,5,낮은 위험,신한자산운용
K55207BU0699,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassC-P2e,1068.52,20171120,일반채권,국내채권형,115,5,낮은 위험,교보악사자산운용
K55107BB0255,우리단기채권증권투자신탁(채권)ClassC-P,1037.94,20170410,초단기채권,국내채권형,417,6,매우 낮은 위험,우리자산운용
K55104BB8434,브이아이ESG굿초이스증권자투자신탁 1[채권]C-W,1048.18,20160316,일반채권,국내채권형,0,5,낮은 위험,브이아이자산운용
KR5101300345,일반적립식채권모신탁,2294.68,20000701,일반채권,국내채권형,6,4,보통 위험,한국투자신탁운용
KR5207987763,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassCF,1064.50,20130429,일반채권,국내채권형,606,5,낮은 위험,교보악사자산운용
K55223DJ9784,KB스타ESG우량중단기채증권자투자신탁(채권)C-퇴직,1048.26,20211222,일반채권,국내채권형,2,5,낮은 위험,케이비자산운용
KR5226A47734,HDC퇴직연금평생직장증권모투자신탁[채권],1017.06,20111223,일반채권,국내채권형,120,5,낮은 위험,에이치디씨자산운용
KR5105A84337,삼성KODEX단기채권증권상장지수투자신탁[채권],109903.98,20120221,초단기채권,국내채권형,"6,662",6,매우 낮은 위험,삼성자산운용
KR5102147208,개인연금채권투자신탁S- 8,979.78,19990820,일반채권,국내채권형,19,4,보통 위험,하나자산운용
KR5301519983,미래에셋라이프사이클7090연금증권전환형자투자신탁 1[채권],1015.70,20051028,일반채권,국내채권형,473,5,낮은 위험,미래에셋자산운용
KR5207AT0745,교보악사중단기우량채증권자투자신탁[채권]ClassC-P2,1042.76,20150717,일반채권,국내채권형,7,6,매우 낮은 위험,교보악사자산운용
K55207BU0681,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassC-Pe,1060.09,20170817,일반채권,국내채권형,709,4,보통 위험,교보악사자산운용
KR5232534630,NH-Amundi퇴직연금6090증권자투자신탁 1[채권],1025.57,20060202,일반채권,국내채권형,3,5,낮은 위험,엔에이치아문디자산운용
KR5234848046,IBK단기채증권자투자신탁[채권],1090.15,20080627,초단기채권,국내채권형,592,6,매우 낮은 위험,아이비케이자산운용
K55101C53182,한국투자중기우량채증권자투자신탁(채권),1047.09,20190902,일반채권,국내채권형,16,5,낮은 위험,한국투자신탁운용
KR5224AM0626,흥국멀티플레이증권자투자신탁 4[채권]C-f,1061.64,20131024,일반채권,국내채권형,11,5,낮은 위험,흥국자산운용
