code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
K55363DS2937,트러스톤ESG지배구조레벨업청년형소득공제장기증권자투자신탁[주식]Ce클래스,1111.25,20230329,액티브주식테마,국내주식형,0,2,높은 위험,트러스톤자산운용
K55306D97984,다올코리아AI테크중소형증권자투자신탁2[주식]종류S-P,1590.23,20200824,액티브주식일반,국내주식형,0,2,높은 위험,다올자산운용
KR5301985457,미래에셋우리아이세계로적립식증권투자신탁K-1(주식)종류C4,1201.24,20050422,액티브주식일반,국내주식형,2,1,매우 높은 위험,미래에셋자산운용
KR5207AU2482,교보악사파워인덱스증권투자신탁 1(주식-파생형)ClassCe,1430.31,20140804,인덱스주식코스피200,국내주식형,566,2,높은 위험,교보악사자산운용
KR5301535880,미래에셋디스커버리증권자투자신탁G1(주식),1406.30,20051230,액티브주식테마,국내주식형,23,3,다소 높은 위험,미래에셋자산운용
KR5209792021,신영장기주택마련배당증권자투자신탁(주식)A형,1254.49,20080201,액티브주식배당,국내주식형,0,4,보통 위험,신영자산운용
KR5212472405,파인만코리아국가대표증권자투자신탁7(주식),1615.32,20050117,액티브주식일반,국내주식형,0,2,높은 위험,파인만자산운용
KR5223278536,KB액티브배당증권자투자신탁(주식)C Class,1351.16,20100803,액티브주식배당,국내주식형,1,2,높은 위험,케이비자산운용
KR5205AQ0609,미래에셋코리아인덱스소득공제증권자투자신탁[주식]종류C,1511.78,20140317,인덱스주식코스피200,국내주식형,6,2,높은 위험,미래에셋자산운용
KR5223AB1180,KB스타코리아레버리지2.0증권투자신탁(주식-파생형)C-E 클래스,1489.89,20130425,인덱스주식기타,국내주식형,423,1,매우 높은 위험,케이비자산운용
K55105BV6805,삼성퇴직연금액티브증권자투자신탁 1[주식]Ce,1164.40,20170919,액티브주식일반,국내주식형,83,3,다소 높은 위험,삼성자산운용
K55223BP2916,KB스타한국인덱스증권자투자신탁(주식)C-G클래스,1250.80,20170830,인덱스주식코스피200,국내주식형,0,3,다소 높은 위험,케이비자산운용
K55223B75940,KB그로스포커스증권자투자신탁(주식)C-퇴직연금 클래스,1806.24,20151209,액티브주식일반,국내주식형,54,2,높은 위험,케이비자산운용
K55303BU3746,마이다스백년대계어린이적립식증권자투자신탁(주식)Ce,1559.57,20190627,액티브주식배당,국내주식형,1,3,다소 높은 위험,마이다스에셋자산운용
KR5232960025,NH-Amundi장기성장대표기업증권자투자신탁2[주식]ClassC5,1425.65,20030820,액티브주식일반,국내주식형,33,2,높은 위험,엔에이치아문디자산운용
KR5236A93182,한국밸류10년투자100세행복증권자투자신탁(주식)(C),1178.15,20120327,액티브주식일반,국내주식형,2,2,높은 위험,한국투자밸류자산운용
K55240C31150,BNK이기는증권투자신탁 1(주식)ClassC-P2,1254.38,20180308,액티브주식일반,국내주식형,2,2,높은 위험,비엔케이자산운용
KR5103973040,한화2.2배레버리지인덱스증권투자신탁(주식-파생재간접형)종류C 2,1448.62,20101231,인덱스주식기타,국내주식형,0,1,매우 높은 위험,한화자산운용
KR5101314080,한국투자골드플랜연금증권전환형투자신탁 1(주식),1064.14,20010131,액티브주식일반,국내주식형,"2,734",3,다소 높은 위험,한국투자신탁운용
KR5213A90245,한화2.2배레버리지인덱스증권투자신탁(주식-파생재간접형)종류A-u2,1377.17,20101224,인덱스주식기타,국내주식형,23,1,매우 높은 위험,한화자산운용
KR5104809755,브이아이퇴직연금굿초이스증권자투자신탁1[주식],1398.90,20080401,액티브주식일반,국내주식형,3,3,다소 높은 위험,브이아이자산운용
KR5239A13739,현대인베스트먼트하이킥중소형증권자투자신탁 1(주식)C-e,1070.85,20110404,액티브주식중소형,국내주식형,17,2,높은 위험,현대인베스트먼트자산운용
KR5210963991,신한엄마사랑어린이적립식증권자투자신탁 1[주식](종류C3),1212.81,20050503,액티브주식일반,국내주식형,1,2,높은 위험,신한자산운용
K553N9BU5635,삼성ESG착한책임투자증권투자신탁 1[주식]_C-Pe,1294.33,20170824,액티브주식테마,국내주식형,2,2,높은 위험,삼성액티브자산운용
K55373C64606,현대코스닥벤처증권투자신탁 1[주식혼합]종류C-e,1750.35,20180405,액티브주식중소형,국내주식형,3,2,높은 위험,현대자산운용
KR5302731736,베어링밸류스타일증권자투자신탁(주식)ClassE,1558.01,20070831,액티브주식일반,국내주식형,2,3,다소 높은 위험,베어링자산운용
KR5223AB1073,KB스타코리아레버리지2.0증권투자신탁(주식-파생형)A-E 클래스,1485.08,20130425,인덱스주식기타,국내주식형,125,1,매우 높은 위험,케이비자산운용
K55212B70878,파인만뉴그로쓰증권자투자신탁 1(주식)종류C-p,1590.29,20160203,액티브주식중소형,국내주식형,5,2,높은 위험,파인만자산운용
KR5101964470,한국투자ESG증권투자신탁 1(주식)(C4),861.31,20080818,액티브주식일반,국내주식형,1,2,높은 위험,한국투자신탁운용
K55105DL7860,삼성인덱스프리미엄증권투자회사[주식-파생형](Ae),927.66,20210722,인덱스주식코스피200,국내주식형,18,2,높은 위험,삼성자산운용
K553N9CA6131,삼성통일코리아증권자투자신탁 1[주식]C-P,1067.66,20180611,액티브주식테마,국내주식형,0,2,높은 위험,삼성액티브자산운용
KRM301324070,미래에셋디스커버리증권투자회사(주식),944.46,20010706,액티브주식일반,국내주식형,442,2,높은 위험,미래에셋자산운용
KR5302452853,베어링K-성장리더스증권자투자신탁(주식),1472.50,20040723,액티브주식일반,국내주식형,45,2,높은 위험,베어링자산운용
K55223DT7133,KB KBSTAR Fn창업투자회사증권상장지수투자신탁(주식),8158.35,20220516,인덱스주식기타,국내주식형,62,2,높은 위험,케이비자산운용
K55216BT3786,DB진주찾기증권자투자신탁 2[주식]ClassA-E,943.46,20171206,액티브주식일반,국내주식형,0,2,높은 위험,디비자산운용
KR5240966238,BNK튼튼코리아증권투자신탁 1(주식)ClassC2,1914.06,20080910,액티브주식일반,국내주식형,0,2,높은 위험,비엔케이자산운용
KR5223AV5104,KB연금가치배당증권자투자신탁(주식) C-E 클래스,1176.98,20141230,액티브주식배당,국내주식형,6,2,높은 위험,케이비자산운용
KR5229965920,이스트스프링업종일등증권투자신탁 1[주식]클래스C3,1245.29,20041221,액티브주식일반,국내주식형,0,2,높은 위험,이스트스프링자산운용
K55207BZ9000,교보악사파워인덱스증권자투자신탁 1(주식)ClassC-P2,1329.10,20180709,인덱스주식코스피200,국내주식형,12,2,높은 위험,교보악사자산운용
KR5302830223,베어링K-성장리더스증권자투자신탁(주식)ClassC,1343.38,20040723,액티브주식일반,국내주식형,43,2,높은 위험,베어링자산운용
K55107DS7721,우리중소형고배당청년형장기소득공제증권자투자신탁(주식),1381.63,20230315,액티브주식중소형,국내주식형,0,2,높은 위험,우리자산운용
KR5363943089,트러스톤칭기스칸증권투자신탁[주식]W클래스,1190.48,20091006,액티브주식일반,국내주식형,0,2,높은 위험,트러스톤자산운용
KR5101558520,한국투자P한국의힘증권모투자신탁(주식),1535.91,20060404,액티브주식일반,국내주식형,812,2,높은 위험,한국투자신탁운용
K55307BB1517,유리KOSPI200인덱스증권자투자신탁[주식-파생형]_C&#47;C-W,1095.38,20220407,인덱스주식코스피200,국내주식형,580,2,높은 위험,유리자산운용
KR5210AM6629,신한얼리버드증권자투자신탁[주식](종류C-i),2022.97,20151005,액티브주식일반,국내주식형,38,3,다소 높은 위험,신한자산운용
K55301DD0305,미래에셋그린뉴딜인덱스증권자투자신탁(주식)종류C-P2,850.44,20201228,인덱스주식기타,국내주식형,9,2,높은 위험,미래에셋자산운용
KR5301AH8317,미래에셋성장유망중소형주증권자투자신탁 1(주식)종류C-e,1529.63,20130419,액티브주식중소형,국내주식형,6,2,높은 위험,미래에셋자산운용
K553N9BU5676,삼성ESG착한책임투자증권투자신탁 1[주식]_S-P,1316.66,20170926,액티브주식테마,국내주식형,1,2,높은 위험,삼성액티브자산운용
K55206CD5913,키움장기코어밸류증권자투자신탁 2[주식]ClassC-e,1410.72,20180910,액티브주식일반,국내주식형,0,2,높은 위험,키움투자자산운용
K55104BT9994,브이아이지주회사플러스증권자투자신탁1[주식]C-Pe2,1323.97,20171101,액티브주식일반,국내주식형,0,2,높은 위험,브이아이자산운용
KR5101AQ5009,한국투자삼성그룹적립식증권투자신탁 2(주식)(C-s),1573.62,20140422,액티브주식테마,국내주식형,7,2,높은 위험,한국투자신탁운용
KR5236263392,한국밸류10년투자퇴직연금증권자투자신탁 1(주식)(A),1085.78,20110103,액티브주식일반,국내주식형,153,4,보통 위험,한국투자밸류자산운용
K55363BZ2609,트러스톤인덱스알파증권자투자신탁[주식-파생형]Ae클래스,1076.66,20220207,인덱스주식코스피200,국내주식형,0,2,높은 위험,트러스톤자산운용
KR5373158736,현대뉴현대그룹플러스증권자투자신탁 1[주식]종류C3,1289.86,20090914,액티브주식테마,국내주식형,0,1,매우 높은 위험,현대자산운용
KR5101536302,한국투자P인덱스증권모투자신탁(주식),1489.28,20060103,인덱스주식코스피200,국내주식형,153,2,높은 위험,한국투자신탁운용
K55301BW0049,미래에셋연금한국헬스케어증권자투자신탁 1(주식)종류C-P2e,785.97,20170913,액티브주식섹터,국내주식형,292,2,높은 위험,미래에셋자산운용
KR5102393562,하나엄브렐러뉴인덱스증권투자신탁(K-1)[주식-파생형],1488.60,20031128,인덱스주식코스피200,국내주식형,80,2,높은 위험,하나자산운용
K55209BS9544,신영마라톤중소형주성과보수증권자투자신탁(주식)A-E형,1126.05,20170727,액티브주식중소형,국내주식형,3,2,높은 위험,신영자산운용
KR5234472672,IBK밸류코리아증권자투자신탁 1[주식]종류C1,1604.81,20050117,액티브주식일반,국내주식형,4,3,다소 높은 위험,아이비케이자산운용
KR5303295558,마이다스신성장기업포커스증권자투자신탁(주식)C2,1592.59,20100916,액티브주식일반,국내주식형,0,2,높은 위험,마이다스에셋자산운용
KR5355AY1274,스팍스한국엄선투자증권자투자신탁(주식)C-e,884.69,20150205,액티브주식일반,국내주식형,0,2,높은 위험,스팍스자산운용
K55301BK7907,미래에셋AI스마트베타EMP증권자투자신탁(주식-재간접형)종류F,1197.78,20170109,액티브주식일반,국내주식형,11,2,높은 위험,미래에셋자산운용
K55216B63239,DB신성장포커스증권자투자신탁[주식]운용,995.43,20150918,액티브주식일반,국내주식형,2,2,높은 위험,디비자산운용
K553H6E00511,더제이더행복코리아증권자투자신탁[주식]종류C-w,1127.69,20230502,액티브주식일반,국내주식형,1,2,높은 위험,더제이자산운용
K55306B53593,다올VIP밸류연금저축증권자투자신탁[주식],1010.11,20150727,액티브주식일반,국내주식형,77,2,높은 위험,다올자산운용
KR5301963199,미래에셋장기주택마련증권자투자신탁 1(주식)종류C 5,1163.66,20070604,액티브주식일반,국내주식형,64,2,높은 위험,미래에셋자산운용
KR5227594177,미래에셋3억만들기솔로몬증권투자신탁 1(주식)종류C 1,1018.77,20031231,액티브주식일반,국내주식형,0,2,높은 위험,미래에셋자산운용
KR5210AG4721,신한중소형주알파증권자투자신탁[주식],2146.03,20130508,액티브주식중소형,국내주식형,83,2,높은 위험,신한자산운용
K55363B54816,트러스톤장기고배당증권자투자신탁[주식]Cp클래스,1082.11,20150826,액티브주식배당,국내주식형,1,2,높은 위험,트러스톤자산운용
KR5303AS6092,마이다스미소중소형주증권자투자신탁(주식)C1,1270.98,20140617,액티브주식중소형,국내주식형,1,2,높은 위험,마이다스에셋자산운용
KR5236A93059,한국밸류10년투자밸런스증권자투자신탁 1(주식)(A),1304.78,20120328,액티브주식일반,국내주식형,47,2,높은 위험,한국투자밸류자산운용
K55105CD4207,삼성KODEX 2차전지산업증권상장지수투자신탁[주식],20006.71,20180911,인덱스주식섹터,국내주식형,"6,165",1,매우 높은 위험,삼성자산운용
K55216DS3868,DB헬스케어청년형소득공제증권자투자신탁[주식]종류C-E,966.45,20230327,액티브주식일반,국내주식형,1,2,높은 위험,디비자산운용
KR5205283249,미래에셋차세대Fun인덱스증권모투자신탁[주식],1350.39,20100709,인덱스주식코스피200,국내주식형,41,2,높은 위험,미래에셋자산운용
K55232C99550,NH-Amundi필승코리아증권투자신탁[주식]Class C-P1(연금저축),2447.62,20190823,액티브주식일반,국내주식형,27,2,높은 위험,엔에이치아문디자산운용
KR5232672067,NH-Amundi프리미어인덱스증권자투자신탁 1[주식-파생형]ClassA,1195.06,20070405,인덱스주식코스피200,국내주식형,169,2,높은 위험,엔에이치아문디자산운용
K55301CW6474,미래에셋코어테크증권자투자신탁(주식)종류C-P,1940.18,20191023,액티브주식섹터,국내주식형,71,2,높은 위험,미래에셋자산운용
KR5210AQ0693,신한좋은아침희망소득공제장기증권전환형자투자신탁[주식](종류C-e),1104.38,20140404,액티브주식일반,국내주식형,6,2,높은 위험,신한자산운용
KR5101AT3571,한국투자골드플랜연금증권전환형투자신탁 1(주식)(C-e),1038.85,20170911,액티브주식일반,국내주식형,12,3,다소 높은 위험,한국투자신탁운용
KR5355AY1217,스팍스한국엄선투자증권자투자신탁(주식)A-e,887.59,20150128,액티브주식일반,국내주식형,7,2,높은 위험,스팍스자산운용
K553N9D71569,삼성뉴딜코리아증권투자신탁 1[주식]_Ae,1207.99,20200914,액티브주식일반,국내주식형,51,2,높은 위험,삼성액티브자산운용
K55365DH5956,KCGI뉴딜밸런스증권투자신탁[주식혼합-재간접형]종류S,848.87,20210426,액티브주식일반,국내주식형,1,3,다소 높은 위험,케이씨지아이자산운용
KR5303295582,마이다스신성장기업포커스증권자투자신탁(주식)Ce,1642.02,20100916,액티브주식일반,국내주식형,61,2,높은 위험,마이다스에셋자산운용
KR5206AP1581,키움장기코어밸류증권자투자신탁 1[주식],1563.40,20140408,액티브주식일반,국내주식형,168,2,높은 위험,키움투자자산운용
KR5306186275,다올VIP스타셀렉션증권자투자신탁[주식]종류CW,2498.39,20090717,액티브주식일반,국내주식형,3,2,높은 위험,다올자산운용
KR5101AQ5025,한국투자중소밸류증권자투자신탁(주식)(S-P),1394.11,20140422,액티브주식중소형,국내주식형,5,3,다소 높은 위험,한국투자신탁운용
K55301DD5957,미래에셋클린테크증권자투자신탁(주식)종류C,894.52,20210209,액티브주식섹터,국내주식형,2,2,높은 위험,미래에셋자산운용
K55301BO0239,미래에셋TIGER200선물레버리지증권상장지수투자신탁(주식-파생형),15302.29,20170424,인덱스주식기타,국내주식형,590,1,매우 높은 위험,미래에셋자산운용
KR5210AP6964,신한스마트인덱스증권자투자신탁 1[주식-파생형]종류S,1517.71,20140422,인덱스주식코스피200,국내주식형,0,2,높은 위험,신한자산운용
KR5225A18026,미래에셋TIGER200경기소비재증권상장지수투자신탁(주식),17041.65,20110405,인덱스주식섹터,국내주식형,82,1,매우 높은 위험,미래에셋자산운용
KR5373AU0104,현대강소기업증권자투자신탁 1[주식]종류A-e,1018.24,20110520,액티브주식중소형,국내주식형,41,2,높은 위험,현대자산운용
KR5301AK5979,미래에셋배당프리미엄연금저축증권전환형자투자신탁 1(주식혼합),1112.61,20130819,액티브주식배당,국내주식형,"1,367",3,다소 높은 위험,미래에셋자산운용
K55301C23140,미래에셋퇴직연금솔로몬증권자투자신탁 2(주식)종류C-P2e,1013.34,20190121,액티브주식일반,국내주식형,16,3,다소 높은 위험,미래에셋자산운용
K55365BT3686,KCGI코리아스몰캡증권투자신탁[주식]종류C-Pe2,1816.13,20170803,액티브주식중소형,국내주식형,31,2,높은 위험,케이씨지아이자산운용
KR5233638174,칸서스하베스트증권자투자신탁2[주식]ClassC2,1639.99,20070105,액티브주식일반,국내주식형,4,3,다소 높은 위험,칸서스자산운용
K55213CQ4342,한화ARIRANG코스피TotalReturn증권상장지수투자신탁(주식),14859.50,20190624,인덱스주식기타,국내주식형,"1,305",2,높은 위험,한화자산운용
K55368BR0715,하이ALLNEW장수기업증권자투자신탁2(주식)Ae,1194.56,20170621,액티브주식배당,국내주식형,0,2,높은 위험,하이자산운용
K55209C37350,신영고배당증권자투자신탁(주식)C-E형,978.69,20180313,액티브주식배당,국내주식형,1,2,높은 위험,신영자산운용
KR5213AB2503,한화코리아레전드증권자투자신탁(주식)종류A-e,1392.18,19990306,액티브주식일반,국내주식형,2,2,높은 위험,한화자산운용
KR5301AR0098,미래에셋성장유망중소형주증권자투자신탁 1(주식)종류S,1549.02,20140422,액티브주식중소형,국내주식형,3,2,높은 위험,미래에셋자산운용
K55105C59925,삼성KRX300 2배레버리지증권투자신탁[주식-파생재간접형]Cf,1083.54,20180330,인덱스주식KRX300,국내주식형,5,1,매우 높은 위험,삼성자산운용
K55101BV0893,한국투자한국의제4차산업혁명증권자투자신탁 1(주식)(A),1407.26,20170811,액티브주식일반,국내주식형,197,3,다소 높은 위험,한국투자신탁운용
KR5212672103,파인만코리아국가대표증권자투자신탁5(주식),1665.58,20070404,액티브주식일반,국내주식형,2,2,높은 위험,파인만자산운용
K55236BP1343,한국밸류10년투자어린이증권투자신탁 1(주식)종류A-G,1746.62,20170531,액티브주식일반,국내주식형,0,2,높은 위험,한국투자밸류자산운용
KR5105902062,삼성중소형FOCUS증권자투자신탁 1[주식](C4),1386.67,20070910,액티브주식중소형,국내주식형,12,2,높은 위험,삼성액티브자산운용
K55105BX4089,삼성코리아소수정예증권자투자신탁 1[주식]S-P,993.83,20171031,액티브주식일반,국내주식형,0,3,다소 높은 위험,삼성자산운용
KR5236A93109,한국밸류10년투자밸런스증권자투자신탁 1(주식)(C4),1300.08,20120328,액티브주식일반,국내주식형,29,2,높은 위험,한국투자밸류자산운용
K55303D88881,마이다스K200인덱스알파증권자투자신탁(주식-파생형)Cs,1087.70,20220214,인덱스주식코스피200,국내주식형,51,2,높은 위험,마이다스에셋자산운용
KR5240AQ1521,BNK튼튼배당장기소득공제증권자투자신탁 1(주식)ClassC,1650.33,20140326,액티브주식배당,국내주식형,0,2,높은 위험,비엔케이자산운용
K55209BS9536,신영마라톤중소형주성과보수증권자투자신탁(주식)A형,1122.51,20170724,액티브주식중소형,국내주식형,2,2,높은 위험,신영자산운용
KR5307866883,유리피가로스마트인덱스증권투자신탁[주식]C-e,1632.34,20080805,인덱스주식기타,국내주식형,87,2,높은 위험,유리자산운용
K55363BR0538,트러스톤칭기스칸증권투자신탁[주식]Cp-E클래스,1174.23,20170609,액티브주식일반,국내주식형,1,2,높은 위험,트러스톤자산운용
KR5101479024,한국투자테크증권자투자신탁 1(주식)(C),2080.64,20050303,액티브주식일반,국내주식형,35,3,다소 높은 위험,한국투자신탁운용
KR5214346250,유진TRUEVALUE증권자투자신탁(주식),1400.70,20020617,액티브주식일반,국내주식형,8,2,높은 위험,유진자산운용
K55206BS8614,키움코리아에이스증권자투자신탁 1[주식]C-P2e(퇴직연금),1359.48,20191231,액티브주식일반,국내주식형,0,2,높은 위험,키움투자자산운용
K55454C64331,브레인코스닥벤처증권투자신탁(주식혼합)종류C,3045.50,20180405,액티브주식중소형,국내주식형,11,2,높은 위험,브레인자산운용
K55207BT6293,교보악사파워인덱스증권투자신탁 1(주식-파생형)ClassCPe,1204.27,20180108,인덱스주식코스피200,국내주식형,6,2,높은 위험,교보악사자산운용
KR5302AX5635,베어링고배당증권자투자신탁(주식),1705.80,20160829,액티브주식배당,국내주식형,"1,861",2,높은 위험,베어링자산운용
KR5368164285,하이인덱스플러스증권자투자신탁 1(주식-파생형),1548.51,20150812,인덱스주식코스피200,국내주식형,356,2,높은 위험,하이자산운용
KR5223AP5441,KB액티브배당증권자투자신탁(주식)S Class,1328.95,20140422,액티브주식배당,국내주식형,2,2,높은 위험,케이비자산운용
KR5212277630,파인만코어셀렉트증권자투자신탁 1(주식),1450.40,20100601,액티브주식일반,국내주식형,86,2,높은 위험,파인만자산운용
K553N9D71551,삼성뉴딜코리아증권투자신탁 1[주식]_A,1196.61,20200914,액티브주식일반,국내주식형,51,2,높은 위험,삼성액티브자산운용
KR5105636934,삼성통일코리아증권자투자신탁 1[주식]C1,982.33,20070102,액티브주식테마,국내주식형,0,2,높은 위험,삼성액티브자산운용
KR5206A14116,키움코리아인덱스증권자투자신탁 1[주식]C-F,1282.31,20130611,인덱스주식코스피200,국내주식형,1,1,매우 높은 위험,키움투자자산운용
KR5105A82653,삼성KOSPI200 2배레버리지증권투자신탁 1[주식-파생재간접형](C4),1762.27,20120403,인덱스주식기타,국내주식형,3,1,매우 높은 위험,삼성자산운용
KR5101AP7154,한국투자네비게이터증권투자신탁 1(주식)(S),1436.98,20140422,액티브주식일반,국내주식형,1,2,높은 위험,한국투자신탁운용
K55107DS7796,우리중소형고배당청년형장기소득공제증권자투자신탁(주식)ClassC-e,1333.27,20230321,액티브주식중소형,국내주식형,0,2,높은 위험,우리자산운용
KR5301A71271,미래에셋코리아그레이트컨슈머증권자투자신탁 1(주식)종류C4,1088.90,20111101,액티브주식섹터,국내주식형,17,2,높은 위험,미래에셋자산운용
KR5209536360,신영퇴직연금가치주식증권모투자신탁(주식),1324.46,20060103,액티브주식일반,국내주식형,861,3,다소 높은 위험,신영자산운용
KR5310949205,코레이트트리플스타증권투자신탁[주식]_운용,1030.50,20060117,액티브주식일반,국내주식형,89,2,높은 위험,코레이트자산운용
K55101C35387,한국투자KRX300인덱스증권투자신탁(주식)(C-Pe),1171.17,20180319,인덱스주식KRX300,국내주식형,9,2,높은 위험,한국투자신탁운용
K55206B65474,키움코리아인덱스증권자투자신탁 2[주식]C4,1566.60,20150824,인덱스주식기타,국내주식형,0,2,높은 위험,키움투자자산운용
KR5223AQ1712,KB연금성장주증권전환형자투자신탁(주식) S-P 클래스,1636.02,20140423,액티브주식일반,국내주식형,0,2,높은 위험,케이비자산운용
KR5217910359,우리포커스증권자투자신탁(주식)ClassC-e,855.03,20100706,액티브주식일반,국내주식형,6,2,높은 위험,우리자산운용
K55368C41844,하이인덱스플러스증권자투자신탁2(주식-파생형)S,1212.97,20180226,인덱스주식KRX300,국내주식형,0,2,높은 위험,하이자산운용
K55364BQ3425,에셋플러스알파로보코리아인컴성과보수증권자투자신탁 1-2(주식)종류S,1292.12,20170703,액티브주식일반,국내주식형,12,2,높은 위험,에셋플러스자산운용
K55301C38494,미래에셋KRX300인덱스증권투자신탁(주식-파생형)종류A-e,1243.66,20180228,인덱스주식KRX300,국내주식형,1,2,높은 위험,미래에셋자산운용
KR5209AQ0399,신영고배당소득공제증권자투자신탁(주식)C형,1097.91,20140317,액티브주식배당,국내주식형,390,3,다소 높은 위험,신영자산운용
KR5229AX3598,이스트스프링코리아리더스증권자투자신탁[주식]클래스C-E,1203.59,20141113,액티브주식일반,국내주식형,2,2,높은 위험,이스트스프링자산운용
KR5210964056,신한중소형주알파증권자투자신탁2[주식](종류C4),990.67,20050801,액티브주식중소형,국내주식형,1,3,다소 높은 위험,신한자산운용
K55373BN5125,현대강소기업증권자투자신탁 1[주식]종류C-P,1017.93,20200805,액티브주식중소형,국내주식형,2,2,높은 위험,현대자산운용
KR5209AA8440,신영밸류고배당증권자투자신탁(주식)I형,1299.49,20120518,액티브주식배당,국내주식형,209,3,다소 높은 위험,신영자산운용
KR5233933732,칸서스뫼비우스200인덱스증권투자신탁 1(주식-파생형)Class C,1605.48,20090407,인덱스주식코스피200,국내주식형,1,3,다소 높은 위험,칸서스자산운용
K55107DT8686,우리K-뉴오프닝목표전환증권투자신탁(채권-재간접형),1056.63,20220520,액티브주식일반,국내주식형,9,2,높은 위험,우리자산운용
K55207C30979,교보악사위대한중소형밸류증권자투자신탁 1(주식)ClassC-Re(퇴직연금),1166.61,20180222,액티브주식중소형,국내주식형,43,2,높은 위험,교보악사자산운용
K55236BO8612,한국밸류10년투자어린이증권투자신탁 1(주식)종류C-G,1707.02,20170531,액티브주식일반,국내주식형,0,2,높은 위험,한국투자밸류자산운용
KR5232960165,NH-Amundi대한민국업종1등증권자투자신탁[주식]ClassC4,1233.61,20050201,액티브주식일반,국내주식형,1,3,다소 높은 위험,엔에이치아문디자산운용
KR5101287807,한국투자전략분할매수운용전환형증권투자신탁 1(주식),1410.67,20100809,액티브주식일반,국내주식형,0,3,다소 높은 위험,한국투자신탁운용
K55216B70317,DB신성장포커스타겟5증권자투자신탁[주식],855.51,20150918,액티브주식일반,국내주식형,0,2,높은 위험,디비자산운용
K553W5E17443,VIP한국형가치투자증권자투자신탁[주식]S-P2클래스,1273.03,20230405,액티브주식일반,국내주식형,11,2,높은 위험,브이아이피자산운용
K55232BU5770,NH-Amundi대한민국고배당주연금증권전환형자투자신탁[주식]S-P,1332.33,20170925,액티브주식배당,국내주식형,1,3,다소 높은 위험,엔에이치아문디자산운용
KR5363940366,트러스톤칭기스칸증권투자신탁[주식]C2클래스,1157.36,20080627,액티브주식일반,국내주식형,0,2,높은 위험,트러스톤자산운용
K5M303CH8086,마이다스액티브가치증권투자회사(주식)C-P2,1037.07,20190103,액티브주식일반,국내주식형,16,3,다소 높은 위험,마이다스에셋자산운용
KR5303542918,마이다스뉴베스트트리오증권투자신탁(주식)(운용),2519.82,20060126,액티브주식일반,국내주식형,16,2,높은 위험,마이다스에셋자산운용
K55368C41695,하이인덱스플러스증권자투자신탁2(주식-파생형)A,1219.61,20180226,인덱스주식KRX300,국내주식형,3,2,높은 위험,하이자산운용
KR5223A45131,KB성장포커스증권자투자신탁(주식)C4 클래스,1600.16,20110713,액티브주식일반,국내주식형,1,2,높은 위험,케이비자산운용
KR5234AA3499,IBK어린이인덱스증권자투자신탁[주식]종류Ce,1553.92,20120507,인덱스주식코스피200,국내주식형,3,2,높은 위험,아이비케이자산운용
KR5233638166,칸서스하베스트증권자투자신탁2[주식],1932.39,20070105,액티브주식일반,국내주식형,7,2,높은 위험,칸서스자산운용
K55240DH9058,BNK지속가능ESG증권투자신탁 1(주식)ClassC-e,1072.43,20210507,액티브주식테마,국내주식형,1,2,높은 위험,비엔케이자산운용
KR5363AU6574,트러스톤장기고배당증권모투자신탁[주식],1127.50,20140903,액티브주식배당,국내주식형,73,2,높은 위험,트러스톤자산운용
KR5210AJ6103,신한코리아신경제증권자투자신탁 1[주식](종류C3),1053.12,20210528,액티브주식일반,국내주식형,0,2,높은 위험,신한자산운용
K55223BZ2864,KB한국대표그룹주증권자투자신탁(주식)C-퇴직,1311.54,20180419,액티브주식테마,국내주식형,10,2,높은 위험,케이비자산운용
K55301DX5334,미래에셋TIGERMKF배당귀족증권상장지수투자신탁(주식),13301.49,20221017,인덱스주식기타,국내주식형,66,2,높은 위험,미래에셋자산운용
K55107DD5417,우리지속가능ESG증권자투자신탁 1(주식)ClassS-P(퇴직),974.01,20210127,액티브주식일반,국내주식형,1,2,높은 위험,우리자산운용
K55101BS3579,한국투자한국의힘증권투자신탁 1(주식)(C-Pe),1249.39,20170807,액티브주식일반,국내주식형,2,2,높은 위험,한국투자신탁운용
KR5206960720,키움고배당에이스증권자투자신탁 1[주식]C5,1596.15,20050307,액티브주식배당,국내주식형,40,3,다소 높은 위험,키움투자자산운용
KR5301AF3146,미래에셋한국헬스케어증권자투자신탁 1(주식)종류A-e,1244.02,20130130,액티브주식섹터,국내주식형,119,2,높은 위험,미래에셋자산운용
KR5216297873,DB진주찾기증권자투자신탁 2[주식]운용,971.65,20100915,액티브주식일반,국내주식형,26,2,높은 위험,디비자산운용
K55365E63055,KCGIESG동반성장증권자투자신탁[주식]종류CF,1123.85,20240201,액티브주식테마,국내주식형,60,2,높은 위험,케이씨지아이자산운용
K55105BD0552,삼성KODEX모멘텀PLUS증권상장지수투자신탁[주식],14619.10,20160512,인덱스주식기타,국내주식형,62,1,매우 높은 위험,삼성자산운용
K55232C15481,NH-Amundi4차산업혁명증권자투자신탁[주식]ClassAe,1422.14,20180118,액티브주식테마,국내주식형,1,3,다소 높은 위험,엔에이치아문디자산운용
KR5301551051,미래에셋퇴직플랜G증권자투자신탁 1(주식),1013.27,20060303,액티브주식일반,국내주식형,97,2,높은 위험,미래에셋자산운용
