code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
KR5225638562,미래에셋베트남&차이나증권투자신탁 1(주식)종류A,1074.46,20070108,신흥아시아주식,해외주식형,73,2,높은 위험,미래에셋자산운용
KR5105A22147,삼성인디아증권자투자신탁 2[주식](B),3272.61,20090825,인도주식,해외주식형,0,2,높은 위험,삼성자산운용
KR5229AQ6426,이스트스프링아시아퍼시픽고배당증권자투자신탁(H)[주식-재간접형]클래스S,984.20,20140423,아시아퍼시픽주식(ex J),해외주식형,0,3,다소 높은 위험,이스트스프링자산운용
K55107DR8399,우리프랭클린테크놀로지증권자투자신탁(H)(주식-재간접형)ClassC-P1,1193.16,20220415,정보기술섹터,해외주식형,0,2,높은 위험,우리자산운용
K55206D33395,키움글로벌구독경제증권자투자신탁(UH)[주식],2098.41,20200330,글로벌주식,해외주식형,50,2,높은 위험,키움투자자산운용
K55101CL1702,한국투자글로벌착한기업ESG증권투자신탁(주식-재간접형)(C-e),1340.37,20190314,글로벌주식,해외주식형,5,2,높은 위험,한국투자신탁운용
K55229BG6003,이스트스프링글로벌리더스증권자투자신탁[주식]클래스A-E,2170.51,20060824,글로벌주식,해외주식형,8,2,높은 위험,이스트스프링자산운용
K55223BW2941,KB유럽셀렉션증권자투자신탁(USD)(주식-재간접형)A,18713.30,20170922,유럽주식,해외주식형,10,2,높은 위험,케이비자산운용
K55321DT8033,알파글로벌신재생에너지타겟셀렉션목표전환형증권투자신탁2[주식혼합]종류Pe1,726.57,20230307,에너지섹터,해외주식형,1,2,높은 위험,알파자산운용
KR5232795009,NH-Amundi액티브인도증권자투자신탁[주식]ClassCw,2638.34,20160316,인도주식,해외주식형,0,2,높은 위험,엔에이치아문디자산운용
K55216C14339,DB글로벌로보틱스인덱스증권자투자신탁(H)[주식]C&#47;S-P,1442.59,20180110,산업재섹터,해외주식형,0,2,높은 위험,디비자산운용
K55107DC0096,우리과창판50바스켓증권자투자신탁H(주식)ClassS,493.64,20201117,중국주식,해외주식형,2,2,높은 위험,우리자산운용
K55105DT8621,삼성한미인덱스청년형소득공제증권자투자신탁[주식],1220.37,20230411,국내외주식,해외주식형,5,2,높은 위험,삼성자산운용
KR5235A52487,피델리티연금아시아증권전환형자투자신탁(주식)종류C-e,1870.88,20140701,아시아퍼시픽주식(ex J),해외주식형,65,2,높은 위험,피델리티자산운용
KR5227573486,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류A,1676.69,20060601,소비재섹터,해외주식형,432,2,높은 위험,미래에셋자산운용
KR5301987081,미래에셋팬아시아컨슈머증권자투자신탁 1(주식)종류C4,1470.86,20070508,소비재섹터,해외주식형,37,3,다소 높은 위험,미래에셋자산운용
K55301DJ6520,미래에셋TIGER글로벌리튬&2차전지SOLACTIVE증권상장지수투자신탁(주식-파생형)(합성),6470.18,20210716,글로벌주식,해외주식형,"4,444",2,높은 위험,미래에셋자산운용
K55234C19679,IBK켄쇼4.0레볼루션증권자투자신탁(H)[주식]종류C-Re,1158.13,20180309,정보기술섹터,해외주식형,28,2,높은 위험,아이비케이자산운용
K55101BD5779,한국투자웰링턴글로벌퀄리티증권자투자신탁UH(주식)(C4),1852.48,20160520,글로벌주식,해외주식형,5,3,다소 높은 위험,한국투자신탁운용
KR5237188499,한화유럽대표증권자투자신탁(UH)(주식-재간접형)A클래스,1819.97,20130913,유럽주식,해외주식형,11,2,높은 위험,한화자산운용
KR5217703598,우리프랭클린인디아증권모투자신탁(주식-재간접형),1630.60,20070615,신흥아시아주식,해외주식형,139,2,높은 위험,우리자산운용
K55363B92253,트러스톤아시아장기성장주증권자투자신탁(H)[주식]Cp-E클래스,1046.83,20171026,아시아퍼시픽주식,해외주식형,1,2,높은 위험,트러스톤자산운용
KR5303AP3373,마이다스월드인베스트EMP연금증권자투자신탁(주식-재간접형)S-P,1646.28,20140428,글로벌주식,해외주식형,0,3,다소 높은 위험,마이다스에셋자산운용
K55232DL6694,NH-Amundi글로벌AI산업증권자투자신탁(H)[주식-재간접형]ClassCe,874.98,20210805,글로벌주식,해외주식형,6,2,높은 위험,엔에이치아문디자산운용
KR5223AQ1696,KB연금브릭스증권전환형자투자신탁(주식) S-P,937.27,20140424,신흥국주식,해외주식형,0,2,높은 위험,케이비자산운용
KR5366984494,하이월드광업주증권자투자신탁(주식-재간접형)(H)(C2),736.07,20080918,소재섹터,해외주식형,0,1,매우 높은 위험,하이자산운용
K55210DV3356,신한미국자사주&고배당증권자투자신탁(H)[주식](종류A-e),1250.60,20221101,북미주식,해외주식형,3,2,높은 위험,신한자산운용
K55216BY4746,DB글로벌차세대모빌리티증권자투자신탁(H)[주식]C&#47;C-PE,1569.23,20180119,정보기술섹터,해외주식형,22,2,높은 위험,디비자산운용
K55203DS8250,대신오늘&내일글로벌1등기업증권자투자신탁(UH)[주식-재간접형]종류C-Re,1376.88,20221109,글로벌주식,해외주식형,0,2,높은 위험,대신자산운용
K55105BD5817,삼성아세안증권자투자신탁 2[주식](Cp(퇴직연금)),1524.37,20160509,동남아주식,해외주식형,306,3,다소 높은 위험,삼성자산운용
K55303B16837,마이다스아시아리더스성장주증권자투자신탁(H)(주식)C3,1220.99,20150515,아시아퍼시픽주식,해외주식형,4,2,높은 위험,마이다스에셋자산운용
K55364D00136,에셋플러스슈퍼아시아리치투게더증권자투자신탁 1(주식)종류S-P2,1551.97,20200218,동남아주식,해외주식형,1,3,다소 높은 위험,에셋플러스자산운용
KR5370AH3918,AB미국그로스증권투자신탁(주식-재간접형)종류형C-P,2913.03,20100329,북미주식,해외주식형,530,2,높은 위험,얼라이언스번스틴자산운용
K55224B96795,흥국미국배당우선주증권자투자신탁 2[주식]C-p,961.87,20160325,북미주식,해외주식형,0,3,다소 높은 위험,흥국자산운용
K55232B19972,NH-Amundi중국본토뉴이코노미증권자투자신탁H[주식]Class Cw,981.48,20160218,중국주식,해외주식형,0,2,높은 위험,엔에이치아문디자산운용
K55321DB5328,알파글로벌신재생에너지증권자투자신탁 1[주식]ClassP1,720.18,20201208,에너지섹터,해외주식형,1,1,매우 높은 위험,알파자산운용
K55235B96205,피델리티월드Big4증권자투자신탁(주식-재간접형)PRS-e,1654.75,20180705,글로벌주식,해외주식형,4,2,높은 위험,피델리티자산운용
KR5213956596,한화꿈에그린차이나A주증권자투자신탁H-1(주식)(A),954.96,20091009,중국주식,해외주식형,48,2,높은 위험,한화자산운용
KR5223765771,KB멀티매니저브릭스증권자투자신탁(주식)(운용),849.11,20071129,신흥국주식,해외주식형,8,2,높은 위험,케이비자산운용
K55364BO3484,에셋플러스글로벌리치투게더증권자투자신탁 1(주식)종류Ag,2186.38,20170922,글로벌주식,해외주식형,0,2,높은 위험,에셋플러스자산운용
K55104CK0082,브이아이오리진글로벌이머징마켓증권자투자신탁UH[주식-재간접형]C-E,1024.13,20210406,신흥국주식,해외주식형,0,2,높은 위험,브이아이자산운용
K55105B78737,삼성클래식인도중소형FOCUS연금증권자투자신탁H[주식-파생형],3259.41,20151119,인도주식,해외주식형,41,2,높은 위험,삼성자산운용
KR5105706539,삼성글로벌클린에너지증권자투자신탁 1[주식-재간접형],894.82,20070625,에너지섹터,해외주식형,680,2,높은 위험,삼성자산운용
K55216B12053,DB차이나본토RQFII증권자투자신탁(H)[주식]운용,1007.52,20150402,중국주식,해외주식형,228,2,높은 위험,디비자산운용
K55223BR9133,KB연금이머징인덱스증권자투자신탁(주식-파생형)S-P,942.57,20170710,신흥국주식,해외주식형,1,2,높은 위험,케이비자산운용
KR5235690637,피델리티유럽증권모투자신탁(주식-재간접형),1849.39,20070517,유럽주식,해외주식형,321,2,높은 위험,피델리티자산운용
K55105DM2795,삼성글로벌M&A증권자투자신탁UH[주식]_Ce,1098.13,20211013,글로벌주식,해외주식형,0,2,높은 위험,삼성자산운용
K55213D18087,한화차이나셀렉트헬스케어증권자투자신탁(UH)(주식),866.96,20200311,중국주식,해외주식형,4,2,높은 위험,한화자산운용
K55105C10829,삼성미국코어주식증권자투자신탁UH[주식]S-P,2353.47,20180206,북미주식,해외주식형,2,2,높은 위험,삼성자산운용
K55210DH1150,신한비앤피파리바미국스몰캡증권자투자신탁(H)[주식-재간접형](종류S-R),1012.68,20210524,북미주식,해외주식형,0,2,높은 위험,신한자산운용
KR5223944426,KB인디아대표성장주증권모투자신탁[주식],1902.10,20090514,신흥아시아주식,해외주식형,143,3,다소 높은 위험,케이비자산운용
K55206DM2827,키움글로벌구독경제증권자투자신탁2(H)[주식]ClassC-F,1022.18,20210827,멀티&#47;기타섹터,해외주식형,2,2,높은 위험,키움투자자산운용
KR5207793393,교보악사파워브릭스증권자투자신탁 2(주식)(운용),644.44,20080428,신흥국주식,해외주식형,0,1,매우 높은 위험,교보악사자산운용
K55101E12200,한국투자글로벌AI&반도체TOP10증권자투자신탁H(주식)(C-Re),1689.04,20230508,정보기술섹터,해외주식형,73,2,높은 위험,한국투자신탁운용
K55105D45310,삼성미국S&P500인덱스증권자투자신탁H[주식]_S-P(퇴직연금),1666.49,20200520,북미주식,해외주식형,9,2,높은 위험,삼성자산운용
K55301BC5273,미래에셋베트남증권자투자신탁 1(H-USD)(주식-파생형)종류C1,1615.89,20160509,베트남주식,해외주식형,1,2,높은 위험,미래에셋자산운용
KR5101996019,한국투자차이나베트남증권투자신탁 1(주식)(C2),1089.47,20070125,신흥아시아주식,해외주식형,1,2,높은 위험,한국투자신탁운용
K55366B29175,하이월드헬스사이언스증권투자신탁(주식-재간접형)(C-e),1738.52,20150629,헬스케어섹터,해외주식형,21,3,다소 높은 위험,하이자산운용
K55301DG0369,미래에셋TIGER미국테크TOP10INDXX증권상장지수투자신탁(주식),20670.49,20210408,북미주식,해외주식형,"11,910",2,높은 위험,미래에셋자산운용
KR5364AE9759,에셋플러스글로벌리치투게더증권자투자신탁 1(주식) 종류W,2333.51,20130607,글로벌주식,해외주식형,46,2,높은 위험,에셋플러스자산운용
KR5234692113,IBK다보스글로벌고배당증권자투자신탁 3[주식],2076.11,20070521,글로벌주식,해외주식형,0,2,높은 위험,아이비케이자산운용
K55301BJ1283,미래에셋G2이노베이터증권자투자신탁(주식)종류A-e,2481.18,20170118,글로벌주식,해외주식형,110,2,높은 위험,미래에셋자산운용
K55216BR4034,DB글로벌차세대모빌리티증권자투자신탁(UH)[주식]C&#47;C,2215.89,20170623,정보기술섹터,해외주식형,15,2,높은 위험,디비자산운용
K55366B36238,하이글로벌주식배당프리미엄증권투자신탁(주식-재간접형)(C-Rp),1362.26,20180302,글로벌주식,해외주식형,1,3,다소 높은 위험,하이자산운용
K55105BC3755,삼성유럽ESG증권자투자신탁H[주식]Cf,1437.53,20160519,유럽주식,해외주식형,112,2,높은 위험,삼성자산운용
K55210DW5442,신한크레디트스위스로보틱스증권투자신탁(H)[주식-재간접형](종류C-e),1130.14,20220906,글로벌주식,해외주식형,0,2,높은 위험,신한자산운용
KR5229221134,이스트스프링차이나리더스증권자투자신탁(UH)[주식-재간접형]클래스C4,849.41,20161220,중국주식,해외주식형,1,2,높은 위험,이스트스프링자산운용
KR5217AO8816,우리재팬증권자투자신탁(주식)ClassS,1467.93,20140422,일본주식,해외주식형,1,2,높은 위험,우리자산운용
K55232E15313,NH-AmundiUBP글로벌리더스30증권자투자신탁(H)[주식-재간접형]ClassAe,1130.86,20230420,글로벌주식,해외주식형,0,2,높은 위험,엔에이치아문디자산운용
K55210DM2086,신한글로벌탄소중립솔루션증권투자신탁(H)[주식](종류C-p),801.72,20211103,글로벌주식,해외주식형,1,2,높은 위험,신한자산운용
K55105DK2730,삼성글로벌메타버스증권자투자신탁H[주식]_Cp(퇴직연금),993.47,20210714,글로벌주식,해외주식형,15,2,높은 위험,삼성자산운용
K55213D57663,한화글로벌테크히어로증권자투자신탁(H)(주식)S-P(연금저축),1650.43,20200601,글로벌주식,해외주식형,1,2,높은 위험,한화자산운용
K55230DF1216,슈로더글로벌기후변화증권투자신탁(주식-재간접형)종류A,887.75,20210401,글로벌주식,해외주식형,3,2,높은 위험,슈로더투자신탁운용
K55102BJ9261,하나글로벌인프라증권자투자신탁[주식]ClassC-PE,1321.01,20161207,산업재섹터,해외주식형,27,3,다소 높은 위험,하나자산운용
K55224BI4118,흥국미국배당우선주증권자투자신탁 1[주식]S,1037.13,20161025,북미주식,해외주식형,0,4,보통 위험,흥국자산운용
K55206D33478,키움글로벌구독경제증권자투자신탁(UH)[주식]ClassC-Pe,1811.71,20200518,글로벌주식,해외주식형,12,2,높은 위험,키움투자자산운용
K55301DF2176,미래에셋상생ESG증권자투자신탁(주식) 종류A-e,1123.20,20210224,글로벌주식,해외주식형,6,2,높은 위험,미래에셋자산운용
KR5207951744,교보악사파워업브릭스증권자투자신탁 1(주식)(운용),1259.16,20090821,신흥국주식,해외주식형,0,2,높은 위험,교보악사자산운용
KR5301932467,미래에셋코친디아포커스7증권자투자신탁 1(주식)종류C-W,1175.45,20230113,국내외주식,해외주식형,2,3,다소 높은 위험,미래에셋자산운용
K55364BQ4530,에셋플러스알파로보글로벌인컴성과보수증권자투자신탁 1-2(주식),1769.21,20170703,글로벌주식,해외주식형,2,3,다소 높은 위험,에셋플러스자산운용
KR5210AU2297,신한차이나인덱스증권자투자신탁(H)[주식-파생형](종류S),853.32,20160311,중국주식,해외주식형,10,2,높은 위험,신한자산운용
K55216CJ4140,DB차이나바이오헬스케어증권자투자신탁(UH)[주식]종류C,1090.36,20190520,중국주식,해외주식형,2,2,높은 위험,디비자산운용
K55105DN1861,삼성글로벌반도체증권자투자신탁UH[주식]_S,1827.91,20211005,글로벌주식,해외주식형,8,2,높은 위험,삼성자산운용
K55102C00512,하나중국1등주플러스증권자투자신탁[주식]ClassC-P2,862.62,20171214,중국주식,해외주식형,18,2,높은 위험,하나자산운용
K55223BA7946,KB차이나H주식인덱스증권자투자신탁(주식)S,768.81,20160311,중국주식,해외주식형,2,1,매우 높은 위험,케이비자산운용
K55105BA0845,삼성애버딘미국중소형증권자투자신탁H[주식-재간접형]_C-P,1689.47,20160216,북미주식,해외주식형,1,3,다소 높은 위험,삼성자산운용
K55104C22165,브이아이중국4차산업목표전환형증권투자신탁3[주식혼합]C-F,500.41,20180125,중국주식,해외주식형,2,2,높은 위험,브이아이자산운용
K55230B04010,슈로더다이나믹아시아연금증권자투자신탁(주식-재간접형) 종류S,1456.86,20150330,신흥아시아주식,해외주식형,0,2,높은 위험,슈로더투자신탁운용
KR5225693971,미래에셋라틴인덱스증권투자신탁 1(주식),503.95,20070525,중남미주식,해외주식형,60,1,매우 높은 위험,미래에셋자산운용
KR5307AQ4905,유리글로벌거래소증권자투자신탁 1[주식]_C&#47;C-e,1876.79,20160622,글로벌주식,해외주식형,48,3,다소 높은 위험,유리자산운용
KR5225652084,미래에셋TIGER미국나스닥100증권상장지수투자신탁(주식),119238.08,20101015,북미주식,해외주식형,"2,927",2,높은 위험,미래에셋자산운용
K55223D45071,KB미국대표성장주증권자투자신탁(주식)(H)S-퇴직,1591.16,20200806,북미주식,해외주식형,3,2,높은 위험,케이비자산운용
KR5107AP9709,우리차이나본토주식증권자투자신탁H(주식)ClassA-e,629.47,20171120,중국주식,해외주식형,0,2,높은 위험,우리자산운용
KR5235936931,피델리티월드Big4증권자투자신탁(주식-재간접형)CP,2105.65,20150113,글로벌주식,해외주식형,46,2,높은 위험,피델리티자산운용
KR5228AY2566,우리알리안츠유럽배당증권자투자신탁[주식_재간접형](H)ClassP1,1381.54,20150317,유럽주식,해외주식형,2,3,다소 높은 위험,우리자산운용
KR5230AV2847,슈로더글로벌가치주인컴증권자투자신탁(주식-재간접형)종류S,1036.55,20141128,글로벌주식,해외주식형,0,2,높은 위험,슈로더투자신탁운용
KR5101AR6147,한국투자셀렉트중국본토ETF증권자투자신탁 H(주식-재간접형)(S),787.30,20140603,중국주식,해외주식형,0,1,매우 높은 위험,한국투자신탁운용
KR5301754994,미래에셋차이나솔로몬증권투자신탁 3(주식)종류A,635.72,20071031,중국주식,해외주식형,197,2,높은 위험,미래에셋자산운용
K55224BC7331,흥국차이나액티브증권모투자신탁[주식],1106.16,20160725,신흥아시아주식,해외주식형,4,2,높은 위험,흥국자산운용
K55302B62544,베어링독일증권자투자신탁[H](주식-재간접형),1647.98,20150907,기타국가주식,해외주식형,33,2,높은 위험,베어링자산운용
K55223C41544,KBKoVIC아시아증권투자신탁(주식-재간접형)A,1070.93,20180228,국내외주식,해외주식형,11,2,높은 위험,케이비자산운용
KR5105AU2790,삼성베트남증권모투자신탁[주식],3412.40,20141110,신흥아시아주식,해외주식형,277,2,높은 위험,삼성자산운용
K55223BA7896,KB차이나H주식인덱스증권자투자신탁(주식)(운용),835.64,20160229,중국주식,해외주식형,282,1,매우 높은 위험,케이비자산운용
K55223D89178,KB미국대표성장주증권자투자신탁(USD)(주식)C4,16868.84,20201026,북미주식,해외주식형,2,2,높은 위험,케이비자산운용
K55370DU9954,AB인터내셔널헬스케어증권투자신탁(주식-재간접형)종류C-e,1188.23,20220718,헬스케어섹터,해외주식형,0,2,높은 위험,얼라이언스번스틴자산운용
KR5301760330,미래에셋BRICs업종대표증권자투자신탁 1(주식)종류A,952.33,20071114,신흥국주식,해외주식형,139,2,높은 위험,미래에셋자산운용
K55105B33450,삼성인도중소형FOCUS증권자투자신탁H[주식-파생형]_C1,2678.51,20151119,인도주식,해외주식형,8,2,높은 위험,삼성자산운용
K55216BR7367,DB글로벌로보틱스인덱스증권자투자신탁(UH)[주식]C&#47;C,1847.93,20170703,산업재섹터,해외주식형,0,2,높은 위험,디비자산운용
K55232E15560,NH-AmundiUBP글로벌리더스30증권자투자신탁(UH)[주식-재간접형]ClassC-P2e(퇴직연금),1161.14,20230516,글로벌주식,해외주식형,0,2,높은 위험,엔에이치아문디자산운용
KR5207825716,교보악사파워브릭스증권자투자신탁 4(주식)ClassAe,1070.89,20080428,신흥국주식,해외주식형,0,1,매우 높은 위험,교보악사자산운용
K55301BJ1259,미래에셋G2이노베이터증권자투자신탁(주식),2657.07,20161201,글로벌주식,해외주식형,"1,284",2,높은 위험,미래에셋자산운용
K55366B29068,하이아시아드래곤증권투자신탁(주식-재간접형)(S),1208.29,20150629,아시아퍼시픽주식(ex J),해외주식형,0,2,높은 위험,하이자산운용
KR5312656642,하나글로벌인프라증권자투자신탁[주식]ClassC1,1095.47,20070226,산업재섹터,해외주식형,6,3,다소 높은 위험,하나자산운용
K55232B19923,NH-Amundi중국본토뉴이코노미증권자투자신탁H[주식]ClassC2,596.10,20160222,중국주식,해외주식형,0,2,높은 위험,엔에이치아문디자산운용
KR5103991554,한화차이나고배당증권자투자신탁(주식)종류C5,866.93,20070305,중국주식,해외주식형,15,2,높은 위험,한화자산운용
KR5217699291,우리템플턴유로피언증권자투자신탁(주식),1113.99,20070605,유럽주식,해외주식형,7,3,다소 높은 위험,우리자산운용
K55107DB9999,우리과창판50바스켓증권모투자신탁(주식),589.17,20201111,글로벌주식,해외주식형,23,2,높은 위험,우리자산운용
K55224DL7429,흥국글로벌이노베이션증권자투자신탁2(UH)[주식-재간접형]S-pr,483.02,20210907,글로벌주식,해외주식형,1,2,높은 위험,흥국자산운용
K55223DF4870,KB글로벌수소경제증권자투자신탁(주식)C3,838.67,20210218,에너지섹터,해외주식형,10,2,높은 위험,케이비자산운용
K55105DM2480,삼성글로벌M&A증권자투자신탁H[주식],986.69,20211007,글로벌주식,해외주식형,12,2,높은 위험,삼성자산운용
K55206BL3109,키움러시아익스플로러증권투자신탁 1[주식]C-P2(퇴직연금),1342.02,20170227,러시아주식,해외주식형,3,1,매우 높은 위험,키움투자자산운용
K55213DA7482,한화글로벌메가트렌드EMP증권투자신탁(주식-재간접형)C-RP(퇴직연금),1205.20,20201023,글로벌주식,해외주식형,1,2,높은 위험,한화자산운용
K55105BT2428,삼성픽테4차산업글로벌디지털증권자투자신탁UH[주식-재간접형]C,2183.34,20170727,멀티&#47;기타섹터,해외주식형,1,2,높은 위험,삼성자산운용
K55301BW0155,미래에셋퇴직플랜BRICs업종대표증권자투자신탁 1(주식)종류C-P2e,666.30,20170908,신흥국주식,해외주식형,15,2,높은 위험,미래에셋자산운용
KR5225A87906,미래에셋차이나H레버리지2.0증권자투자신탁(주식-파생재간접형),117.37,20120420,중국주식,해외주식형,497,1,매우 높은 위험,미래에셋자산운용
K55223C82001,KB러시아대표성장주증권자투자신탁(주식)C-퇴직e,785.60,20180801,러시아주식,해외주식형,11,2,높은 위험,케이비자산운용
KR5366AT2060,하이글로벌다이나믹주식증권투자신탁(주식-재간접형)(H)(C1),2273.84,20140723,글로벌주식,해외주식형,0,3,다소 높은 위험,하이자산운용
K55307DM1546,유리차이나백마주뉴웨이브증권투자신탁[주식]_운용,540.22,20211103,중국주식,해외주식형,39,2,높은 위험,유리자산운용
KR5301AQ0420,미래에셋소득공제장기컨슈머G증권전환형자투자신탁 1(주식),911.45,20140317,글로벌주식,해외주식형,118,2,높은 위험,미래에셋자산운용
KR5232794143,NH-Amundi러-브증권자투자신탁[주식],1024.86,20080211,신흥국주식,해외주식형,22,1,매우 높은 위험,엔에이치아문디자산운용
K55104CJ6181,브이아이켄드리엄글로벌4차산업증권자투자신탁UH[주식-재간접형]C-Pe,2316.24,20190716,정보기술섹터,해외주식형,5,2,높은 위험,브이아이자산운용
KR5217AO9038,우리프랭클린미국바이오헬스케어증권자투자신탁(주식-재간접형)ClassS,1002.33,20140423,헬스케어섹터,해외주식형,10,1,매우 높은 위험,우리자산운용
KR5223657465,KB스타재팬인덱스증권자투자신탁(주식-파생형)(운용),2409.11,20070228,일본주식,해외주식형,166,2,높은 위험,케이비자산운용
K55105D50419,삼성웰스글로벌주식EMP증권자투자신탁UH[주식-재간접형],1625.76,20200914,글로벌주식,해외주식형,2,2,높은 위험,삼성자산운용
K55105C28318,삼성베트남증권자투자신탁H[주식-파생형]Ae,1597.62,20180307,베트남주식,해외주식형,5,2,높은 위험,삼성자산운용
K55223C97249,KB통중국그로스증권자투자신탁(주식)S,597.13,20180525,중국주식,해외주식형,1,2,높은 위험,케이비자산운용
KR5235A66982,피델리티차이나컨슈머증권자투자신탁(주식-재간접형)종류A-e,886.59,20120104,중국주식,해외주식형,72,2,높은 위험,피델리티자산운용
KR5301AR6061,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류F,1810.16,20150603,소비재섹터,해외주식형,0,2,높은 위험,미래에셋자산운용
K55213D57689,한화글로벌테크히어로증권자투자신탁(UH)(주식),1888.89,20200601,글로벌주식,해외주식형,18,2,높은 위험,한화자산운용
K55102C00538,하나중국1등주플러스증권자투자신탁[주식]ClassC-P2E,838.59,20180105,중국주식,해외주식형,71,2,높은 위험,하나자산운용
K55206DS6327,키움누버거버먼미국SmallCap증권자투자신탁(UH)[주식-재간접형]ClassA-e,1166.05,20221012,북미주식,해외주식형,0,2,높은 위험,키움투자자산운용
K55223C41551,KBKoVIC아시아증권투자신탁(주식-재간접형)A-E,1079.89,20180228,국내외주식,해외주식형,4,2,높은 위험,케이비자산운용
K55301DE0312,미래에셋친디아컨슈머증권투자신탁 1(주식)종류C-e,732.46,20201222,소비재섹터,해외주식형,8,2,높은 위험,미래에셋자산운용
KR5229AQ6434,이스트스프링글로벌리더스증권자투자신탁[주식]클래스S,2233.96,20140423,글로벌주식,해외주식형,2,2,높은 위험,이스트스프링자산운용
K55105B67029,삼성클래식일본중소형FOCUS연금증권자투자신탁UH[주식]_C,1697.90,20150828,일본주식,해외주식형,1,3,다소 높은 위험,삼성자산운용
K55213BY9599,한화아세안증권자투자신탁2(주식-재간접형),1069.27,20171110,동남아주식,해외주식형,20,3,다소 높은 위험,한화자산운용
K55105C10761,삼성미국코어주식증권자투자신탁H[주식]C-P,1722.30,20180627,북미주식,해외주식형,3,2,높은 위험,삼성자산운용
K55306BT9537,다올글로벌4차산업1등주증권투자신탁[주식]종류CW,2402.77,20170811,정보기술섹터,해외주식형,0,2,높은 위험,다올자산운용
K55101BK6638,한국투자SSGA글로벌저변동성증권자투자신탁UH(주식)(A),1527.18,20170213,글로벌주식,해외주식형,4,2,높은 위험,한국투자신탁운용
K55102CY5608,하나올차이나증권자투자신탁[주식-재간접형]ClassC-PE,601.06,20191223,중국주식,해외주식형,3,2,높은 위험,하나자산운용
KR5301754986,미래에셋차이나솔로몬증권투자신탁 3(주식),842.33,20071031,중국주식,해외주식형,268,2,높은 위험,미래에셋자산운용
K55301B59617,미래에셋다이와일본밸류중소형증권자투자신탁 1(H)(주식),1970.70,20150817,일본주식,해외주식형,31,2,높은 위험,미래에셋자산운용
KR5230AV2862,슈로더글로벌가치주인컴증권자투자신탁(주식-재간접형)종류W,1042.70,20170110,글로벌주식,해외주식형,5,2,높은 위험,슈로더투자신탁운용
K55105DM2936,삼성글로벌M&A증권자투자신탁UH[주식]_Cpe(퇴직연금),1084.15,20211019,글로벌주식,해외주식형,4,2,높은 위험,삼성자산운용
K55105B33492,삼성인도중소형FOCUS증권자투자신탁H[주식-파생형]_Ce,2866.59,20151119,인도주식,해외주식형,53,2,높은 위험,삼성자산운용
KR5364AS1552,에셋플러스글로벌리치투게더증권자투자신탁 1(주식)종류 F,2311.72,20150508,글로벌주식,해외주식형,308,2,높은 위험,에셋플러스자산운용
K55210B09482,신한중국본토인덱스증권자투자신탁 1(H)[주식](종류C1),617.22,20150415,중국주식,해외주식형,2,2,높은 위험,신한자산운용
K55213AZ9144,한화차이나레전드고배당증권자투자신탁(주식)종류C-P(연금저축),922.19,20150312,중국주식,해외주식형,4,2,높은 위험,한화자산운용
KR5210AB4064,신한동남아시아증권자투자신탁 1(H)[주식]종류A-u,779.52,20070403,동남아주식,해외주식형,1,4,보통 위험,신한자산운용
K55301BW2268,미래에셋아시아퍼시픽소비성장증권자투자신탁 1(주식)종류A-e,1554.33,20170919,소비재섹터,해외주식형,39,2,높은 위험,미래에셋자산운용
K55105BX3362,삼성CHINA2.0본토증권자투자신탁 1[주식]C-Pe,760.69,20171121,중국주식,해외주식형,2,2,높은 위험,삼성자산운용
K55235DI6746,피델리티지속가능Water&Waste증권모투자신탁(주식-재간접형),979.24,20210806,글로벌주식,해외주식형,30,2,높은 위험,피델리티자산운용
K55230BQ1991,슈로더유로증권자투자신탁(주식-재간접형)종류C-g,1261.92,20171108,유럽주식,해외주식형,0,2,높은 위험,슈로더투자신탁운용
K55306DL9517,다올글로벌메타버스&우주산업1등주증권자투자신탁(UH)[주식](운),1254.90,20210806,글로벌주식,해외주식형,26,2,높은 위험,다올자산운용
K55303DN1366,마이다스글로벌리더스성장주증권자투자신탁(H)A,1085.90,20211008,글로벌주식,해외주식형,1,2,높은 위험,마이다스에셋자산운용
K55102C00207,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassA,2453.89,20171204,멀티&#47;기타섹터,해외주식형,56,2,높은 위험,하나자산운용
KR5237AM2627,한화유럽대표증권모투자신탁(주식-재간접형),2146.62,20131111,유럽주식,해외주식형,39,3,다소 높은 위험,한화자산운용
K55235B39932,피델리티글로벌테크놀로지증권자투자신탁(주식-재간접형)종류A,4056.72,20150617,정보기술섹터,해외주식형,"1,751",2,높은 위험,피델리티자산운용
K55213D57630,한화글로벌테크히어로증권자투자신탁(H)(주식)C-RPe(퇴직연금),1642.18,20200601,글로벌주식,해외주식형,21,2,높은 위험,한화자산운용
K55210B13393,신한차이나인덱스증권자투자신탁(H)[주식-파생형](종류A-u),559.95,20150403,중국주식,해외주식형,0,2,높은 위험,신한자산운용
KR5107AP5186,우리차이나본토주식증권자투자신탁UH(주식)ClassS,824.75,20140422,중국주식,해외주식형,0,2,높은 위험,우리자산운용
KR5366865974,하이월드광업주증권자투자신탁(주식-재간접형)(H)(A),715.94,20080918,소재섹터,해외주식형,204,1,매우 높은 위험,하이자산운용
