code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
K55307CH8267,유리블록딜공모주증권투자신탁[채권혼합]ClassC-P2e,1086.34,20190207,채권혼합,국내혼합형,1,5,낮은 위험,유리자산운용
KR5102536780,하나라이프플랜퇴직연금증권자투자신탁 1[채권혼합],1013.03,20060104,채권혼합,국내혼합형,9,4,보통 위험,하나자산운용
K55303B01474,마이다스뉴트렌드30증권자투자신탁(채권혼합)(운용),1238.71,20150309,채권혼합,국내혼합형,4,4,보통 위험,마이다스에셋자산운용
K55216DI5626,DB크레딧알파증권투자신탁 1[채권혼합]종류A,1014.80,20210614,채권혼합,국내혼합형,0,4,보통 위험,디비자산운용
KR5206AW6342,키움단기국공채플러스공모주증권투자신탁 1[채권혼합]C-e,1000.00,20190117,채권혼합,국내혼합형,0,3,다소 높은 위험,키움투자자산운용
K55244D86444,웰컴공모주하이일드증권투자신탁2[채권혼합]C-W,1124.87,20210217,하이일드혼합,국내혼합형,0,5,낮은 위험,웰컴자산운용
K55301BU2963,미래에셋퇴직연금베스트펀드컬렉션증권자투자신탁 1(채권혼합-재간접형)종류C-P2e,1014.69,20170810,채권혼합,국내혼합형,337,4,보통 위험,미래에셋자산운용
K55306CR0727,다올공모주하이일드증권투자신탁[채권혼합]종류Ce,1103.58,20200610,하이일드혼합,국내혼합형,126,5,낮은 위험,다올자산운용
KR5107473443,우리뱅크플러스공모주10증권자투자신탁2(채권혼합)ClassC,1167.60,20050121,채권알파,국내혼합형,39,5,낮은 위험,우리자산운용
KR5301643122,미래에셋라이프사이클5060증권전환형자투자신탁 1(채권혼합),1136.12,20070119,채권혼합,국내혼합형,42,4,보통 위험,미래에셋자산운용
K55104B00965,브이아이실적포커스30증권투자신탁1[채권혼합]C-P2,1204.67,20150309,채권혼합,국내혼합형,27,4,보통 위험,브이아이자산운용
KRM105153220,삼성인덱스프리미엄30[채권혼합]Ce클래스,963.85,20090803,채권혼합,국내혼합형,2,4,보통 위험,삼성자산운용
KR5307AV7141,유리트리플알파증권모투자신탁[채권혼합],1071.99,20141203,채권혼합,국내혼합형,47,5,낮은 위험,유리자산운용
KR5301536185,미래에셋퇴직플랜G40증권자투자신탁 1(채권혼합),1046.95,20060102,채권혼합,국내혼합형,200,4,보통 위험,미래에셋자산운용
KR5210AG3103,신한퇴직연금좋은아침희망40증권자투자신탁[채권혼합](종류),1104.86,20130412,채권혼합,국내혼합형,10,4,보통 위험,신한자산운용
K55104CC7384,브이아이W공모주에디션증권투자신탁[채권혼합-재간접형]A-E,1132.98,20181122,채권혼합,국내혼합형,1,5,낮은 위험,브이아이자산운용
K55104E44249,브이아이공모주하이일드증권투자신탁3[채권혼합]A,1070.54,20230721,하이일드혼합,국내혼합형,135,4,보통 위험,브이아이자산운용
K55223BA4976,KB액티브배당40증권자투자신탁(채권혼합)(운용),1241.64,20160617,채권혼합,국내혼합형,24,4,보통 위험,케이비자산운용
K55210DH0988,신한삼성전자알파증권모투자신탁[채권혼합],1019.25,20210326,채권혼합,국내혼합형,"3,963",5,낮은 위험,신한자산운용
K55303DI0142,마이다스하이일드공모주알파증권투자신탁(채권혼합)C-P1,1096.33,20210420,하이일드혼합,국내혼합형,2,4,보통 위험,마이다스에셋자산운용
K55233BU2099,칸서스튼튼채권탄탄공모주증권투자신탁 1(채권혼합)ClassC-pe,1036.74,20180928,채권혼합,국내혼합형,8,5,낮은 위험,칸서스자산운용
K55364BF5738,에셋플러스글로벌리치투게더40증권자투자신탁 1[채권혼합]종류Ae,1494.39,20160727,채권혼합,국내혼합형,4,5,낮은 위험,에셋플러스자산운용
KR5206A35517,키움차세대모빌리티30증권자투자신탁 1[채권혼합],1061.72,20110602,채권혼합,국내혼합형,71,4,보통 위험,키움투자자산운용
K55240CP8226,BNK스팩&공모주30증권투자신탁 1(채권혼합)ClassC-P2e,1128.76,20190510,채권혼합,국내혼합형,12,5,낮은 위험,비엔케이자산운용
K55104E99052,브이아이국채분할매수&공모주목표전환형증권투자신탁3[채권혼합]C-P2,1007.44,20240329,채권알파,국내혼합형,2,4,보통 위험,브이아이자산운용
K55301B35732,미래에셋가치주포커스40증권자투자신탁 1(채권혼합)종류C,1251.54,20150601,채권혼합,국내혼합형,3,4,보통 위험,미래에셋자산운용
K55207D44259,교보악사삼성전자투게더증권투자신탁[채권혼합]ClassC-P(연금),1173.66,20200522,채권혼합,국내혼합형,20,4,보통 위험,교보악사자산운용
KR5216AQ6348,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassS,1013.00,20140422,채권혼합,국내혼합형,1,4,보통 위험,디비자산운용
KRM301343492,미래에셋디스커버리한아름증권자투자회사(채권혼합),996.37,20020503,채권혼합,국내혼합형,5,4,보통 위험,미래에셋자산운용
K55207BE2539,교보악사안정30증권자투자신탁 1[채권혼합]ClassC,1090.88,20160704,채권혼합,국내혼합형,1,5,낮은 위험,교보악사자산운용
K55234BB1648,IBK SaveAsset가치형롱숏증권자투자신탁[채권혼합],1277.94,20160316,채권혼합,국내혼합형,1,4,보통 위험,아이비케이자산운용
K55107B38190,우리국공채중소형고배당20증권자투자신탁 1(채권혼합)ClassS,1027.50,20150615,채권혼합,국내혼합형,0,5,낮은 위험,우리자산운용
KR5101558538,한국투자퇴직연금롱텀밸류10증권자투자신탁 1(채권혼합),1010.08,20060404,채권알파,국내혼합형,14,5,낮은 위험,한국투자신탁운용
K55101AZ7044,한국투자퇴직연금롱텀밸류40증권자투자신탁 1(채권혼합)(C),1019.59,20060228,채권혼합,국내혼합형,244,4,보통 위험,한국투자신탁운용
K55101CY2903,한국투자TDF알아서증권투자신탁(채권혼합-재간접형)(S-R),1128.28,20200131,채권혼합,국내혼합형,1,4,보통 위험,한국투자신탁운용
KR5236AR3555,한국밸류10년투자증권투자신탁 1(채권혼합)종류C-W,1264.51,20140422,채권혼합,국내혼합형,9,5,낮은 위험,한국투자밸류자산운용
KR5101544017,한국투자퇴직연금중소밸류40증권자투자신탁 1(채권혼합)(모),1094.43,20060728,채권혼합,국내혼합형,101,5,낮은 위험,한국투자신탁운용
KR5234AP3013,IBKKOSPI200인덱스30증권자투자신탁[채권혼합]A-e,1082.79,20220610,채권혼합,국내혼합형,0,4,보통 위험,아이비케이자산운용
K55232D13740,NH-Amundi필승코리아30증권투자신탁[채권혼합]ClassC-P1e(연금저축),1274.06,20200211,채권혼합,국내혼합형,17,4,보통 위험,엔에이치아문디자산운용
K55244DA7147,웰컴비트(BiT)플러스공모주증권투자신탁제2호[채권혼합]S,1044.05,20201223,채권혼합,국내혼합형,2,4,보통 위험,웰컴자산운용
K55363B53362,트러스톤장기고배당40증권자투자신탁[채권혼합]S클래스,1000.00,20160705,채권혼합,국내혼합형,0,4,보통 위험,트러스톤자산운용
K55301BD5835,미래에셋참신한리밸런싱퇴직연금증권투자신탁(채권혼합-재간접형),1026.55,20160510,채권혼합,국내혼합형,330,4,보통 위험,미래에셋자산운용
KR5213A72102,한화100세시대퇴직연금코리아레전드증권자투자신탁(채권혼합),1026.88,20111201,채권혼합,국내혼합형,1,4,보통 위험,한화자산운용
K55207DS2044,교보악사플랫폼투게더증권투자신탁[채권혼합]ClassC-Re(퇴직연금),1018.64,20220609,채권혼합,국내혼합형,15,4,보통 위험,교보악사자산운용
K55364BF5233,에셋플러스코리아리치투게더30증권자투자신탁 1[채권혼합]종류A,1058.19,20160727,채권혼합,국내혼합형,0,5,낮은 위험,에셋플러스자산운용
KR5232534598,NH-Amundi퇴직연금업종대표주증권자투자신탁 1[채권혼합],1241.37,20060103,채권혼합,국내혼합형,47,4,보통 위험,엔에이치아문디자산운용
K55107DK7406,우리스마트뉴딜30증권투자신탁3호(채권혼합),1071.23,20210727,채권혼합,국내혼합형,181,4,보통 위험,우리자산운용
KR5232AH9772,NH-Amundi농촌사랑고배당30적립증권자투자신탁[채권혼합]ClassC-P1,1162.21,20131216,채권혼합,국내혼합형,0,5,낮은 위험,엔에이치아문디자산운용
KR5234AD5913,IBK공모주채움증권투자신탁 1[채권혼합],1231.00,20121029,채권알파,국내혼합형,267,5,낮은 위험,아이비케이자산운용
K55210B68405,신한퇴직연금가치40증권자투자신탁[채권혼합](종류C1),1290.42,20060116,채권혼합,국내혼합형,149,4,보통 위험,신한자산운용
KR5102483819,하나i-사랑적립식증권자투자신탁 1[채권혼합],1238.16,20050401,채권혼합,국내혼합형,11,5,낮은 위험,하나자산운용
KR5105775740,삼성배당플러스30증권자투자신탁Ⅱ 2[채권혼합](C),1171.21,20050118,채권혼합,국내혼합형,29,5,낮은 위험,삼성자산운용
KR5203AP9140,대신공모주30증권자투자신탁 1[채권혼합]ClassC-e,1129.27,20200114,채권혼합,국내혼합형,0,5,낮은 위험,대신자산운용
K55306DZ2557,다올연금운용을위한OCIO증권자투자신탁[채권혼합](운),1081.17,20221215,채권혼합,국내혼합형,26,4,보통 위험,다올자산운용
K55226DN0339,HDC날아라공모주알파증권투자신탁(채권혼합)종류C,1152.92,20211104,채권혼합,국내혼합형,129,5,낮은 위험,에이치디씨자산운용
K55244DA0498,웰컴비트(BiT)플러스공모주증권투자신탁제2호[채권혼합]C,1022.05,20201119,채권혼합,국내혼합형,92,4,보통 위험,웰컴자산운용
K55216DH9942,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassC-PE,1043.60,20210518,채권혼합,국내혼합형,2,5,낮은 위험,디비자산운용
K55240BQ1197,BNK스팩&공모주30증권투자신탁 1(채권혼합)ClassC-f,1134.74,20200422,채권혼합,국내혼합형,1,5,낮은 위험,비엔케이자산운용
K55301BU3904,미래에셋퇴직플랜KRX100인덱스안정형40증권자투자신탁 1(채권혼합) 종류C-P2e,1045.03,20170811,채권혼합,국내혼합형,217,5,낮은 위험,미래에셋자산운용
K55214BT3291,유진챔피언공모주&배당주30증권투자신탁(채권혼합)ClassC-Pe2,1152.34,20200929,채권혼합,국내혼합형,16,5,낮은 위험,유진자산운용
K55213B39301,한화공모주플러스증권투자신탁(채권혼합)종류C-P(연금저축),1107.99,20150601,채권혼합,국내혼합형,137,5,낮은 위험,한화자산운용
K55209BT8974,신영퇴직연금가치40증권자투자신탁(채권혼합)C-E형,1035.23,20170802,채권혼합,국내혼합형,120,5,낮은 위험,신영자산운용
K55228BT5555,우리공모주10증권투자신탁[채권혼합]Pe2,1003.00,20210430,채권알파,국내혼합형,5,5,낮은 위험,우리자산운용
KR5363AA8020,트러스톤다이나믹코리아30증권자투자신탁[채권혼합]I클래스,1033.09,20110627,채권혼합,국내혼합형,0,5,낮은 위험,트러스톤자산운용
K55212DM3355,파인만스타공모주증권투자신탁(채권혼합)종류S,1084.04,20211108,채권혼합,국내혼합형,0,4,보통 위험,파인만자산운용
KR5391982109,키움장대트리플플러스증권투자신탁 1[채권혼합]A,1150.66,20101220,채권알파,국내혼합형,2,5,낮은 위험,키움투자자산운용
K55216B63460,DB신성장포커스30증권자투자신탁[채권혼합]운용,1093.37,20150918,채권혼합,국내혼합형,0,5,낮은 위험,디비자산운용
KR5107673497,우리중소형고배당30증권투자신탁 1(채권혼합),1164.25,20070406,채권혼합,국내혼합형,226,4,보통 위험,우리자산운용
KR5224951164,흥국멀티플레이30공모주증권자투자신탁[채권혼합]C-2,1051.21,20090629,채권혼합,국내혼합형,0,5,낮은 위험,흥국자산운용
K55302E01744,베어링퇴직연금배당40증권자투자신탁 1(채권혼합)ClassS-R,1070.92,20230126,채권혼합,국내혼합형,0,4,보통 위험,베어링자산운용
KR5107273215,우리뱅크플러스공모주10증권자투자신탁2(채권혼합)ClassA,1161.06,20100512,채권알파,국내혼합형,19,5,낮은 위험,우리자산운용
K55301B13911,미래에셋가치주포커스20증권자투자신탁 1(채권혼합)종류C,1207.37,20150406,채권혼합,국내혼합형,11,4,보통 위험,미래에셋자산운용
KR5102544511,하나라이프플랜퇴직연금2015증권자투자신탁[채권혼합],996.00,20060206,채권혼합,국내혼합형,1,4,보통 위험,하나자산운용
KR5107273355,우리하이플러스채권증권자투자신탁2(채권),1044.82,20100524,채권알파,국내혼합형,3,5,낮은 위험,우리자산운용
KR5210557462,신한퇴직연금2010증권자투자신탁[채권혼합](종류),1078.79,20060330,채권혼합,국내혼합형,3,5,낮은 위험,신한자산운용
K55107BU7901,우리퇴직연금중소형고배당40증권자투자신탁 1(채권혼합)ClassC,981.11,20120322,채권혼합,국내혼합형,11,5,낮은 위험,우리자산운용
K55104CC7418,브이아이W공모주에디션증권투자신탁[채권혼합-재간접형]C-E,1138.80,20181122,채권혼합,국내혼합형,1,5,낮은 위험,브이아이자산운용
K55303BT4200,마이다스퇴직연금거북이40증권자투자신탁 1(채권혼합)Ce,1206.41,20170818,채권혼합,국내혼합형,93,5,낮은 위험,마이다스에셋자산운용
K55210CI0335,신한스노우볼인컴증권투자신탁[채권혼합](종류A1),1169.27,20181227,채권혼합,국내혼합형,8,3,다소 높은 위험,신한자산운용
K55101BK6851,한국투자TDF알아서증권투자신탁(채권혼합-재간접형)(C-W),1228.06,20171013,채권혼합,국내혼합형,0,4,보통 위험,한국투자신탁운용
K55207CF0184,교보악사공모주하이일드플러스증권투자신탁[채권혼합]ClassC-Re(퇴직연금),1269.83,20181010,하이일드혼합,국내혼합형,294,4,보통 위험,교보악사자산운용
K55244DN5690,웰컴공모주하이일드증권투자신탁제3호[채권혼합]C-I,1120.92,20220110,하이일드혼합,국내혼합형,10,4,보통 위험,웰컴자산운용
K55244DN5682,웰컴공모주하이일드증권투자신탁제3호[채권혼합]C-F,1148.01,20211001,하이일드혼합,국내혼합형,2,4,보통 위험,웰컴자산운용
K55233B10425,칸서스튼튼채권탄탄공모주증권투자신탁 1(채권혼합) Class A,1082.22,20150601,채권혼합,국내혼합형,25,5,낮은 위험,칸서스자산운용
KR5105200574,삼성개인연금주식 1,1023.40,19940620,채권혼합,국내혼합형,4,1,매우 높은 위험,삼성자산운용
K55209BT9022,신영마라톤40증권자투자신탁(채권혼합)C-P2e형,1047.85,20170804,채권혼합,국내혼합형,38,4,보통 위험,신영자산운용
K55355BE4253,스팍스프라임공모주증권투자신탁(채권혼합)C,1195.50,20160609,채권혼합,국내혼합형,15,5,낮은 위험,스팍스자산운용
KR5101233884,파워코리아개인연금주식 6,1021.67,19990805,채권혼합,국내혼합형,33,2,높은 위험,한국투자신탁운용
K55207DP3805,교보악사삼성전자투게더30증권투자신탁[채권혼합]ClassC,1021.13,20240520,채권혼합,국내혼합형,10,4,보통 위험,교보악사자산운용
K55301BU2989,미래에셋퇴직플랜40증권자투자신탁 1(채권혼합)종류C-P2e,1039.02,20170811,채권혼합,국내혼합형,125,5,낮은 위험,미래에셋자산운용
KR5203AR3687,대신공모주30증권자투자신탁 1[채권혼합]ClassC,1148.24,20141218,채권혼합,국내혼합형,79,5,낮은 위험,대신자산운용
K55233B10417,칸서스튼튼채권탄탄공모주증권투자신탁 1(채권혼합),1074.39,20150601,채권혼합,국내혼합형,151,4,보통 위험,칸서스자산운용
K55210BT8385,신한퇴직연금2005증권자투자신탁[채권혼합](종류C1),1059.45,20060116,채권알파,국내혼합형,1,5,낮은 위험,신한자산운용
KR5210AW7567,신한단기국공채공모주증권자투자신탁[채권혼합](종류A-e),1120.29,20160229,채권알파,국내혼합형,1,5,낮은 위험,신한자산운용
K55207CE2272,교보악사공모주하이일드플러스증권투자신탁[채권혼합]ClassCe,1260.54,20181025,하이일드혼합,국내혼합형,149,4,보통 위험,교보악사자산운용
K55232D13641,NH-Amundi필승코리아30증권투자신탁[채권혼합],1265.73,20200210,채권혼합,국내혼합형,773,4,보통 위험,엔에이치아문디자산운용
K55210BU1635,신한퇴직연금2015증권자투자신탁[채권혼합](종류C1),1068.59,20060203,채권혼합,국내혼합형,17,5,낮은 위험,신한자산운용
K55306AZ7690,다올공모주하이일드증권투자신탁[채권혼합]종류C,1285.04,20150216,하이일드혼합,국내혼합형,586,5,낮은 위험,다올자산운용
K55232BU4567,NH-Amundi모아모아30증권투자신탁[채권혼합]ClassC-P2e(퇴직연금),1135.54,20171201,채권혼합,국내혼합형,5,4,보통 위험,엔에이치아문디자산운용
K55306CP5371,다올블록딜공모주하이일드증권투자신탁[채권혼합]종류S,1158.22,20190508,하이일드혼합,국내혼합형,33,5,낮은 위험,다올자산운용
K55301CH3132,미래에셋단기채알파증권자투자신탁(채권혼합)종류A,1095.04,20181127,채권혼합,국내혼합형,14,5,낮은 위험,미래에셋자산운용
KR5227329525,미래에셋고배당포커스30증권자투자신탁 1(채권혼합)종류C1,1232.53,20011011,채권혼합,국내혼합형,62,5,낮은 위험,미래에셋자산운용
KR5101AP0878,한국투자한국의힘증권자투자신탁 1(채권혼합)(S-P),1216.88,20140422,채권혼합,국내혼합형,1,4,보통 위험,한국투자신탁운용
KR5107AV9545,우리뱅크플러스공모주10증권자투자신탁2(채권혼합)ClassC-P1,1159.63,20141020,채권알파,국내혼합형,26,5,낮은 위험,우리자산운용
KR5234558371,IBK퇴직연금액티브30증권자투자신탁[채권혼합],1183.84,20060403,채권혼합,국내혼합형,52,4,보통 위험,아이비케이자산운용
K55368DH8478,하이똑똑공모주알파증권투자신탁(채권혼합)C-P2e,1069.45,20210409,채권혼합,국내혼합형,3,4,보통 위험,하이자산운용
KR5223629878,KB퇴직연금인덱스40증권자투자신탁(채권혼합)(운용),1279.29,20061213,채권혼합,국내혼합형,250,4,보통 위험,케이비자산운용
KR5307AV7166,유리트리플알파퇴직연금증권자투자신탁[채권혼합]_운용,1072.10,20141203,채권혼합,국내혼합형,47,5,낮은 위험,유리자산운용
K55223CO5323,KB밸류초이스30증권투자신탁(채권혼합)S-P클래스,1215.63,20190429,채권혼합,국내혼합형,6,4,보통 위험,케이비자산운용
KR5105AG2046,삼성재형코리아인덱스40증권자투자신탁 1[채권혼합-파생형],1214.75,20130306,채권혼합,국내혼합형,1,4,보통 위험,삼성자산운용
KR5224AQ6785,흥국공모주하이일드증권투자신탁[채권혼합]A-1,1087.30,20140421,하이일드혼합,국내혼합형,110,5,낮은 위험,흥국자산운용
K55234BX9603,IBK단기국공채공모주증권자투자신탁 1[채권혼합]종류C-Pe,1220.32,20180718,채권혼합,국내혼합형,696,5,낮은 위험,아이비케이자산운용
K55207DP3789,교보악사삼성전자투게더30증권투자신탁[채권혼합]ClassA,1057.60,20220228,채권혼합,국내혼합형,41,4,보통 위험,교보악사자산운용
K55306E97412,다올공모주하이일드만기형증권투자신탁2[채권혼합](공)종류C-P,1020.18,20240320,하이일드혼합,국내혼합형,2,3,다소 높은 위험,다올자산운용
KR5225A16798,미래에셋퇴직플랜원자재안정형증권자투자신탁(채권혼합),1007.29,20110502,채권혼합,국내혼합형,22,4,보통 위험,미래에셋자산운용
KR5229AV6957,이스트스프링단기국공채공모주알파증권투자신탁 1[채권혼합]클래스A,1237.85,20140924,채권혼합,국내혼합형,15,5,낮은 위험,이스트스프링자산운용
K55306CO5174,다올공모주10증권투자신탁[채권혼합]종류CPe,1099.56,20210113,채권혼합,국내혼합형,27,5,낮은 위험,다올자산운용
K55232DG1064,NH-Amundi100년기업그린코리아30증권투자신탁[채권혼합]ClassA,1015.48,20210702,채권혼합,국내혼합형,8,4,보통 위험,엔에이치아문디자산운용
K55240DJ8926,BNK공모주하이일드증권투자신탁 1(채권혼합)ClassC,1029.16,20210607,하이일드혼합,국내혼합형,4,4,보통 위험,비엔케이자산운용
KR5105633352,삼성퇴직연금인덱스40증권자투자신탁 1(DB)[채권혼합],1213.28,20061222,채권혼합,국내혼합형,0,5,낮은 위험,삼성자산운용
K55206B09266,키움단기국공채코어밸류20증권자투자신탁 1[채권혼합]C1,1097.08,20150406,채권혼합,국내혼합형,2,5,낮은 위험,키움투자자산운용
K55101DZ3297,한국투자삼성TOP3증권자투자신탁 1(채권혼합)(C-Re),998.54,20230404,채권혼합,국내혼합형,7,4,보통 위험,한국투자신탁운용
K55232B68086,NH-Amundi성장중소형주20증권자투자신탁[채권혼합]ClassAe,1193.75,20151023,채권혼합,국내혼합형,1,5,낮은 위험,엔에이치아문디자산운용
K55368B35343,하이공모주플러스증권투자신탁 1(채권혼합)C-P2e,1250.80,20150306,채권혼합,국내혼합형,137,5,낮은 위험,하이자산운용
KR5212AV3169,파인만스타공모주증권투자신탁(채권혼합)종류C-e,1265.29,20141028,채권혼합,국내혼합형,10,4,보통 위험,파인만자산운용
KR5107AO9841,우리뱅크플러스공모주10증권자투자신탁2(채권혼합)ClassS,1164.26,20140422,채권알파,국내혼합형,0,5,낮은 위험,우리자산운용
K55107DK7455,우리스마트뉴딜30증권투자신탁3호(채권혼합)C-F,1055.35,20210727,채권혼합,국내혼합형,2,4,보통 위험,우리자산운용
K55107DJ4695,우리BIG2플러스증권투자신탁(채권혼합)ClassC-F,1170.35,20210607,채권혼합,국내혼합형,37,4,보통 위험,우리자산운용
K55206DD2687,키움차세대모빌리티30증권자투자신탁 1[채권혼합]C-P2(퇴직연금),1013.42,20201209,채권혼합,국내혼합형,0,4,보통 위험,키움투자자산운용
K55107DJ5189,우리에이스공모주알파증권투자신탁(채권혼합)ClassC-e,1064.93,20210824,채권혼합,국내혼합형,0,4,보통 위험,우리자산운용
K55210DJ2479,신한삼성전자플러스공모주알파증권투자신탁[채권혼합](종류A-e),1045.23,20210714,채권혼합,국내혼합형,32,4,보통 위험,신한자산운용
K55107DK7430,우리스마트뉴딜30증권투자신탁3호(채권혼합)C,1025.86,20210727,채권혼합,국내혼합형,20,4,보통 위험,우리자산운용
K55207CE2280,교보악사공모주하이일드플러스증권투자신탁[채권혼합]ClassC-P(연금),1254.61,20181101,하이일드혼합,국내혼합형,73,4,보통 위험,교보악사자산운용
K55213DD7281,한화그린히어로증권자투자신탁(채권혼합)A,1148.87,20210512,채권혼합,국내혼합형,3,4,보통 위험,한화자산운용
KR5306AV5617,다올배당플러스찬스증권투자신탁[채권혼합]종류Ae,1276.94,20140922,채권혼합,국내혼합형,4,4,보통 위험,다올자산운용
KR5101539686,한국투자퇴직연금롱텀밸류40증권자투자신탁 4(채권혼합),1043.70,20060113,채권혼합,국내혼합형,5,4,보통 위험,한국투자신탁운용
KR5391996877,키움장대트리플플러스증권자투자신탁 1[채권혼합],1187.79,20110124,채권알파,국내혼합형,54,5,낮은 위험,키움투자자산운용
KR5301536169,미래에셋퇴직플랜30증권자투자신탁 1(채권혼합),1053.47,20060102,채권혼합,국내혼합형,39,4,보통 위험,미래에셋자산운용
K55232BT6961,NH-Amundi4차산업혁명30증권투자신탁[채권혼합]ClassC-P2e(퇴직연금),1240.86,20170810,채권혼합,국내혼합형,9,4,보통 위험,엔에이치아문디자산운용
K55214BH1166,유진챔피언공모주&배당주30증권투자신탁(채권혼합)ClassC-E,1155.98,20180703,채권혼합,국내혼합형,20,5,낮은 위험,유진자산운용
K55229CZ5712,이스트스프링K단기채알파증권투자신탁[채권혼합],1044.24,20200128,채권혼합,국내혼합형,20,4,보통 위험,이스트스프링자산운용
KR5101532095,한국투자한국의힘증권자투자신탁 1(채권혼합),1227.45,20051220,채권혼합,국내혼합형,87,4,보통 위험,한국투자신탁운용
K55216DI5782,DB크레딧알파증권투자신탁 1[채권혼합]종류C-F,1015.19,20210507,채권혼합,국내혼합형,2,4,보통 위험,디비자산운용
K55368B00446,하이공모주플러스증권투자신탁 1(채권혼합)S,1269.97,20150306,채권혼합,국내혼합형,3,5,낮은 위험,하이자산운용
K55310DG8163,코레이트하이일드공모주플러스증권투자신탁[채권혼합]_C-P2,1216.41,20210419,하이일드혼합,국내혼합형,81,4,보통 위험,코레이트자산운용
K55307BX4556,유리트리플알파퇴직연금증권자투자신탁[채권혼합]ClassC-e,1052.36,20170928,채권혼합,국내혼합형,4,4,보통 위험,유리자산운용
K55363BZ2096,트러스톤공모주알파증권투자신탁[채권혼합]Ae클래스,1132.44,20120611,채권혼합,국내혼합형,6,5,낮은 위험,트러스톤자산운용
KR5311AT1241,플러스공모주알파헌터증권투자신탁 1(채권혼합),1277.91,20140630,채권혼합,국내혼합형,208,5,낮은 위험,플러스자산운용
K55240DJ8983,BNK공모주하이일드증권투자신탁 1(채권혼합)ClassC-Pe,1031.04,20210629,하이일드혼합,국내혼합형,0,4,보통 위험,비엔케이자산운용
K55101BT5755,한국투자퇴직연금인덱스40증권자투자신탁 1(채권혼합)(C),1026.68,20060103,채권혼합,국내혼합형,157,5,낮은 위험,한국투자신탁운용
KR5206A35558,키움차세대모빌리티30증권자투자신탁 1[채권혼합]C-F,1017.75,20201221,채권혼합,국내혼합형,32,4,보통 위험,키움투자자산운용
KR5104AQ5543,브이아이3대그룹플러스30증권자투자신탁 1[채권혼합]S,1272.51,20140422,채권혼합,국내혼합형,0,5,낮은 위험,브이아이자산운용
K55234BX6278,IBK퇴직연금인덱스20증권자투자신탁[채권혼합]종류C,1139.74,20060202,채권혼합,국내혼합형,25,5,낮은 위험,아이비케이자산운용
K55104BT7949,브이아이공모주플러스10증권투자신탁1[채권혼합]C-Pe,1149.15,20171222,채권알파,국내혼합형,10,5,낮은 위험,브이아이자산운용
K55234BW8747,IBK퇴직연금액티브50증권자투자신탁[채권혼합]종류Ce,1172.78,20170919,채권혼합,국내혼합형,39,4,보통 위험,아이비케이자산운용
K55232DG1106,NH-Amundi100년기업그린코리아30증권투자신탁[채권혼합]ClassCe,1017.52,20210706,채권혼합,국내혼합형,2,4,보통 위험,엔에이치아문디자산운용
K55210CY0962,신한삼성전자알파증권자투자신탁 1[채권혼합](종류C-e),1150.46,20200122,채권혼합,국내혼합형,225,5,낮은 위험,신한자산운용
K55301B60631,미래에셋고배당포커스30증권자투자신탁 1(채권혼합)종류S,1231.36,20150728,채권혼합,국내혼합형,0,5,낮은 위험,미래에셋자산운용
K55107DJ5171,우리에이스공모주알파증권투자신탁(채권혼합)ClassC,1062.28,20210824,채권혼합,국내혼합형,0,4,보통 위험,우리자산운용
K55244D86402,웰컴공모주하이일드증권투자신탁2[채권혼합]C,1225.01,20200820,하이일드혼합,국내혼합형,129,5,낮은 위험,웰컴자산운용
K55234B34456,IBK중소형주코리아10증권자투자신탁[채권혼합]C-e,1092.08,20150610,채권알파,국내혼합형,0,5,낮은 위험,아이비케이자산운용
K55244DN5740,웰컴공모주하이일드증권투자신탁제3호[채권혼합]C-P2E,1108.59,20211108,하이일드혼합,국내혼합형,19,4,보통 위험,웰컴자산운용
KR5105819233,삼성배당플러스30증권자투자신탁 1[채권혼합](Ce),1077.60,20080414,채권혼합,국내혼합형,1,5,낮은 위험,삼성자산운용
K55213BG0095,한화ARIRANG고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형),12100.34,20160810,채권혼합,국내혼합형,231,4,보통 위험,한화자산운용
KR5210A71183,신한퇴직연금줌인밸류40증권자투자신탁[채권혼합](종류C-i),1246.58,20120323,채권혼합,국내혼합형,23,4,보통 위험,신한자산운용
KR5207AV7290,교보악사공모주하이일드플러스증권투자신탁[채권혼합]ClassA,1417.43,20141010,하이일드혼합,국내혼합형,347,4,보통 위험,교보악사자산운용
K55301B32689,미래에셋고배당포커스30증권자투자신탁 1(채권혼합)종류C-P,1208.53,20150519,채권혼합,국내혼합형,91,5,낮은 위험,미래에셋자산운용
KR5101AH3831,한국투자삼성TOP3증권자투자신탁 1(채권혼합)(C-P),1073.06,20060221,채권혼합,국내혼합형,6,4,보통 위험,한국투자신탁운용
K55107BU7885,우리퇴직연금인덱스40증권자투자신탁 1(채권혼합)ClassC,993.42,20060608,채권혼합,국내혼합형,1,5,낮은 위험,우리자산운용
K55101BW5214,한국투자퇴직연금LCF20-30증권자투자신탁 1(채권혼합)(C),1033.67,20060117,채권혼합,국내혼합형,13,5,낮은 위험,한국투자신탁운용
K55206B09241,키움단기국공채코어밸류20증권자투자신탁 1[채권혼합],1099.84,20150406,채권혼합,국내혼합형,19,5,낮은 위험,키움투자자산운용
